"COL0","COL1","COL2","COL3","COL4"
"24660214",505.00,135.00,310.00,65.00
"24660215",545.00,110.00,330.00,105.00
"24660216",415.00,105.00,255.00,55.00
"24660217",585.00,170.00,355.00,65.00
"24660218",590.00,70.00,375.00,150.00
"24660219",560.00,55.00,215.00,290.00
"24660220",950.00,240.00,575.00,135.00
"24660221",345.00,60.00,205.00,80.00
"24660222",520.00,70.00,325.00,125.00
"24660223",565.00,130.00,340.00,95.00
"24660224",420.00,90.00,265.00,60.00
"24660225",595.00,145.00,360.00,90.00
"24660226",575.00,110.00,380.00,90.00
"24660227",700.00,115.00,430.00,160.00
"24660228",470.00,85.00,280.00,110.00
"24660229",605.00,105.00,365.00,135.00
"24660230",505.00,95.00,300.00,105.00
"24660231",740.00,180.00,460.00,100.00
"24660232",955.00,225.00,620.00,115.00
"24660233",1475.00,320.00,990.00,165.00
"24660234",560.00,75.00,400.00,85.00
"24660235",835.00,175.00,540.00,125.00
"24660236",730.00,145.00,465.00,125.00
"24660238",480.00,115.00,320.00,55.00
"24660239",835.00,160.00,605.00,75.00
"24660241",795.00,125.00,445.00,220.00
"24660242",850.00,125.00,600.00,125.00
"24660243",865.00,130.00,605.00,130.00
"24660244",775.00,125.00,520.00,125.00
"24660245",520.00,95.00,365.00,60.00
"24660246",875.00,180.00,600.00,100.00
"24660247",655.00,150.00,435.00,70.00
"24660248",660.00,145.00,455.00,60.00
"24660249",640.00,90.00,485.00,70.00
"24660250",555.00,90.00,400.00,65.00
"24660251",555.00,100.00,400.00,60.00
"24660252",605.00,100.00,405.00,90.00
"24660253",490.00,90.00,340.00,60.00
"24660254",825.00,155.00,580.00,85.00
"24660255",620.00,85.00,410.00,120.00
"24660256",675.00,155.00,450.00,75.00
"24660257",550.00,75.00,390.00,85.00
"24660258",615.00,105.00,390.00,120.00
"24660259",505.00,120.00,305.00,85.00
"24660260",720.00,150.00,455.00,115.00
"24660261",425.00,80.00,275.00,75.00
"24660262",605.00,120.00,395.00,90.00
"24660263",705.00,130.00,420.00,155.00
"24660264",1055.00,140.00,540.00,380.00
"24660265",440.00,70.00,275.00,95.00
"24660266",640.00,105.00,360.00,170.00
"24660267",540.00,100.00,325.00,115.00
"24660268",420.00,45.00,260.00,115.00
"24660269",520.00,80.00,360.00,80.00
"24660270",495.00,80.00,295.00,115.00
"24660271",530.00,70.00,320.00,145.00
"24660272",425.00,85.00,265.00,75.00
"24660273",520.00,100.00,310.00,110.00
"24660274",645.00,115.00,400.00,125.00
"24660275",1595.00,100.00,445.00,1055.00
"24660276",490.00,95.00,290.00,105.00
"24660277",530.00,115.00,305.00,115.00
"24660278",500.00,65.00,315.00,120.00
"24660279",385.00,60.00,220.00,110.00
"24660280",470.00,70.00,305.00,100.00
"24660281",575.00,95.00,315.00,165.00
"24660282",540.00,150.00,310.00,85.00
"24660283",395.00,90.00,235.00,70.00
"24660284",715.00,160.00,440.00,120.00
"24660285",695.00,150.00,430.00,110.00
"24660286",660.00,140.00,400.00,120.00
"24660287",445.00,80.00,250.00,115.00
"24660288",655.00,120.00,390.00,150.00
"24660289",1025.00,110.00,530.00,385.00
"24660290",705.00,130.00,455.00,115.00
"24660291",400.00,70.00,265.00,65.00
"24660292",670.00,135.00,450.00,95.00
"24660293",590.00,25.00,270.00,295.00
"24660294",420.00,65.00,235.00,120.00
"24660295",605.00,95.00,385.00,120.00
"24660296",735.00,155.00,470.00,110.00
"24660297",405.00,80.00,250.00,75.00
"24660298",275.00,45.00,185.00,45.00
"24660299",770.00,50.00,395.00,330.00
"24660300",600.00,70.00,375.00,155.00
"24660301",1520.00,220.00,975.00,325.00
"24660302",930.00,165.00,660.00,105.00
"24660303",605.00,140.00,370.00,95.00
"24660304",440.00,90.00,260.00,85.00
"24660305",450.00,105.00,260.00,80.00
"24660306",605.00,145.00,355.00,110.00
"24660307",540.00,130.00,320.00,90.00
"24660308",385.00,60.00,240.00,90.00
"24660309",475.00,70.00,290.00,105.00
"24660310",580.00,150.00,355.00,75.00
"24660311",910.00,215.00,565.00,125.00
"24660312",535.00,115.00,310.00,120.00
"24660313",750.00,145.00,475.00,135.00
"24660314",485.00,85.00,325.00,80.00
"24660315",395.00,65.00,240.00,95.00
"24660316",570.00,100.00,355.00,115.00
"24660319",435.00,105.00,260.00,75.00
"24660320",570.00,160.00,340.00,80.00
"24660321",750.00,155.00,450.00,140.00
"24660322",655.00,150.00,410.00,90.00
"24660323",645.00,120.00,385.00,135.00
"24660324",580.00,150.00,355.00,75.00
"24660325",540.00,155.00,330.00,55.00
"24660326",375.00,90.00,210.00,75.00
"24660327",590.00,145.00,350.00,100.00
"24660328",675.00,165.00,395.00,115.00
"24660329",500.00,130.00,300.00,75.00
"24660330",600.00,150.00,380.00,70.00
"24660331",520.00,125.00,350.00,55.00
"24660332",495.00,125.00,320.00,50.00
"24660333",475.00,110.00,305.00,60.00
"24660334",645.00,165.00,405.00,70.00
"24660335",670.00,140.00,475.00,55.00
"24660336",565.00,145.00,385.00,30.00
"24660337",630.00,135.00,410.00,80.00
"24660338",840.00,220.00,555.00,70.00
"24660339",580.00,160.00,370.00,50.00
"24660340",255.00,30.00,155.00,70.00
"24660341",395.00,100.00,265.00,35.00
"24660342",580.00,105.00,360.00,115.00
"24660343",530.00,105.00,350.00,80.00
"24660344",480.00,105.00,300.00,75.00
"24660345",660.00,175.00,425.00,65.00
"24660346",755.00,170.00,505.00,80.00
"24660347",480.00,95.00,315.00,75.00
"24660348",320.00,45.00,245.00,30.00
"24660349",480.00,65.00,285.00,135.00
"24660350",600.00,145.00,390.00,60.00
"24660351",525.00,135.00,340.00,55.00
"24660352",525.00,120.00,340.00,65.00
"24660353",540.00,100.00,350.00,85.00
"24660354",660.00,115.00,430.00,105.00
"24660355",535.00,110.00,335.00,90.00
"24660356",450.00,90.00,295.00,70.00
"24660357",465.00,60.00,345.00,60.00
"24660358",595.00,110.00,410.00,75.00
"24660359",625.00,80.00,330.00,215.00
"24660360",460.00,95.00,335.00,40.00
"24660361",550.00,90.00,390.00,70.00
"24660362",650.00,120.00,460.00,70.00
"24660363",705.00,155.00,475.00,80.00
"24660364",770.00,160.00,540.00,70.00
"24660365",580.00,105.00,410.00,70.00
"24660366",545.00,95.00,365.00,85.00
"24660367",825.00,185.00,560.00,75.00
"24660368",745.00,190.00,470.00,85.00
"24660369",575.00,145.00,375.00,55.00
"24660370",585.00,220.00,355.00,15.00
"24660371",540.00,135.00,375.00,35.00
"24660372",735.00,185.00,485.00,65.00
"24660373",685.00,275.00,395.00,25.00
"24660374",495.00,150.00,285.00,65.00
"24660375",490.00,100.00,325.00,70.00
"24660376",290.00,60.00,175.00,55.00
"24660377",320.00,75.00,205.00,45.00
"24660378",300.00,70.00,170.00,60.00
"24660379",465.00,120.00,275.00,65.00
"24660380",370.00,85.00,230.00,55.00
"24660381",1125.00,310.00,740.00,75.00
"24660382",490.00,100.00,295.00,100.00
"24660383",575.00,110.00,350.00,115.00
"24660384",530.00,95.00,290.00,145.00
"24660385",665.00,135.00,410.00,120.00
"24660386",520.00,110.00,295.00,120.00
"24660387",405.00,50.00,270.00,90.00
"24660388",460.00,80.00,280.00,100.00
"24660389",710.00,185.00,455.00,70.00
"24660390",410.00,55.00,240.00,110.00
"24660391",365.00,60.00,235.00,70.00
"24660392",450.00,65.00,275.00,110.00
"24660393",640.00,120.00,380.00,140.00
"24660394",590.00,120.00,360.00,105.00
"24660395",550.00,95.00,350.00,105.00
"24660396",470.00,70.00,275.00,120.00
"24660397",635.00,120.00,390.00,130.00
"24660398",1035.00,90.00,445.00,505.00
"24660399",440.00,80.00,275.00,85.00
"24660400",560.00,75.00,345.00,140.00
"24660401",525.00,55.00,350.00,125.00
"24660402",760.00,205.00,460.00,95.00
"24660403",355.00,70.00,210.00,70.00
"24660404",425.00,55.00,270.00,100.00
"24660405",580.00,150.00,335.00,100.00
"24660406",415.00,90.00,260.00,65.00
"24660407",450.00,80.00,285.00,80.00
"24660408",525.00,115.00,335.00,85.00
"24660409",505.00,100.00,360.00,35.00
"24660410",465.00,100.00,300.00,65.00
"24660411",480.00,115.00,330.00,30.00
"24660412",730.00,150.00,490.00,90.00
"24660413",765.00,75.00,345.00,345.00
"24660414",570.00,90.00,395.00,85.00
"24660415",660.00,155.00,425.00,80.00
"24660416",415.00,80.00,270.00,70.00
"24660417",415.00,50.00,280.00,85.00
"24660418",260.00,35.00,195.00,30.00
"24660419",440.00,65.00,275.00,100.00
"24660420",495.00,105.00,350.00,40.00
"24660421",610.00,95.00,435.00,85.00
"24660422",540.00,100.00,385.00,60.00
"24660423",460.00,90.00,310.00,60.00
"24660424",465.00,95.00,305.00,65.00
"24660425",565.00,85.00,410.00,75.00
"24660426",505.00,90.00,365.00,50.00
"24660427",495.00,85.00,365.00,45.00
"24660428",760.00,160.00,525.00,75.00
"24660429",605.00,100.00,435.00,70.00
"24660430",440.00,95.00,305.00,45.00
"24660431",495.00,90.00,355.00,50.00
"24660432",620.00,75.00,460.00,80.00
"24660433",670.00,70.00,560.00,40.00
"24660434",630.00,75.00,425.00,135.00
"24660435",555.00,95.00,410.00,55.00
"24660436",470.00,45.00,320.00,105.00
"24660437",350.00,50.00,260.00,35.00
"24660438",410.00,35.00,350.00,20.00
"24660439",345.00,30.00,305.00,10.00
"24660440",290.00,35.00,245.00,5.00
"24660441",300.00,40.00,230.00,25.00
"24660442",585.00,100.00,440.00,45.00
"24660443",515.00,70.00,415.00,30.00
"24660444",505.00,70.00,370.00,60.00
"24660445",655.00,95.00,490.00,65.00
"24660446",315.00,40.00,235.00,40.00
"24660447",400.00,65.00,305.00,25.00
"24660448",435.00,35.00,380.00,20.00
"24660449",365.00,40.00,300.00,30.00
"24660450",555.00,80.00,430.00,45.00
"24660451",620.00,60.00,495.00,70.00
"24660452",465.00,65.00,355.00,50.00
"24660453",655.00,95.00,505.00,60.00
"24660454",475.00,45.00,380.00,50.00
"24660455",385.00,40.00,300.00,45.00
"24660456",780.00,130.00,565.00,90.00
"24660457",520.00,75.00,410.00,35.00
"24660458",660.00,110.00,465.00,85.00
"24660459",700.00,70.00,530.00,100.00
"24660460",695.00,105.00,530.00,60.00
"24660461",600.00,85.00,465.00,55.00
"24660462",550.00,80.00,430.00,40.00
"24660463",675.00,75.00,545.00,50.00
"24660464",615.00,70.00,480.00,70.00
"24660465",535.00,85.00,400.00,50.00
"24660466",470.00,70.00,365.00,40.00
"24660467",420.00,65.00,300.00,50.00
"24660468",670.00,110.00,525.00,40.00
"24660469",500.00,65.00,395.00,40.00
"24660470",650.00,90.00,520.00,45.00
"24660471",560.00,70.00,430.00,60.00
"24660472",630.00,100.00,480.00,50.00
"24660473",655.00,70.00,465.00,120.00
"24660474",640.00,100.00,495.00,45.00
"24660475",500.00,65.00,370.00,65.00
"24660476",585.00,70.00,340.00,175.00
"24660478",730.00,90.00,530.00,110.00
"24660479",670.00,115.00,435.00,120.00
"24660480",465.00,85.00,315.00,60.00
"24660481",420.00,75.00,285.00,60.00
"24660482",540.00,120.00,340.00,85.00
"24660483",460.00,80.00,295.00,85.00
"24660484",685.00,145.00,450.00,90.00
"24660485",440.00,65.00,285.00,90.00
"24660486",940.00,125.00,705.00,115.00
"24660487",570.00,95.00,360.00,110.00
"24660488",705.00,150.00,455.00,95.00
"24660489",540.00,60.00,390.00,85.00
"24660490",565.00,85.00,395.00,90.00
"24660491",730.00,70.00,420.00,245.00
"24660492",665.00,100.00,485.00,75.00
"24660493",505.00,75.00,380.00,50.00
"24660494",610.00,110.00,425.00,75.00
"24660495",385.00,55.00,260.00,75.00
"24660496",1055.00,160.00,755.00,135.00
"24660497",555.00,80.00,415.00,60.00
"24660498",680.00,120.00,480.00,80.00
"24660499",535.00,100.00,365.00,75.00
"24660500",845.00,115.00,610.00,120.00
"24660501",705.00,110.00,470.00,125.00
"24660502",925.00,140.00,695.00,90.00
"24660503",510.00,75.00,335.00,95.00
"24660504",510.00,65.00,355.00,90.00
"24660505",495.00,25.00,420.00,55.00
"24660506",685.00,120.00,485.00,85.00
"24660507",460.00,75.00,335.00,60.00
"24660508",540.00,140.00,355.00,50.00
"24660509",505.00,95.00,330.00,85.00
"24660510",450.00,65.00,335.00,50.00
"24660511",410.00,65.00,260.00,85.00
"24660512",1085.00,305.00,730.00,45.00
"24660513",885.00,130.00,610.00,140.00
"24660514",470.00,60.00,340.00,70.00
"24660515",915.00,30.00,180.00,700.00
"24660516",1435.00,365.00,960.00,115.00
"24660517",1015.00,195.00,630.00,190.00
"24660518",1065.00,210.00,675.00,180.00
"24660525",590.00,155.00,395.00,35.00
"24660526",735.00,155.00,470.00,110.00
"24660530",645.00,135.00,410.00,100.00
"24660533",530.00,120.00,330.00,80.00
"24660536",1725.00,350.00,1090.00,285.00
"24660537",990.00,240.00,670.00,85.00
"24660538",500.00,145.00,335.00,20.00
"24660539",670.00,135.00,435.00,95.00
"24660540",1115.00,260.00,745.00,115.00
"24660541",570.00,95.00,370.00,105.00
"24660542",435.00,55.00,280.00,105.00
"24660543",520.00,95.00,350.00,75.00
"24660544",515.00,85.00,335.00,100.00
"24660545",735.00,140.00,490.00,110.00
"24660546",1010.00,75.00,340.00,600.00
"24660547",720.00,75.00,335.00,310.00
"24660548",580.00,80.00,430.00,65.00
"24660550",470.00,80.00,315.00,80.00
"24660551",420.00,90.00,295.00,30.00
"24660552",705.00,200.00,470.00,35.00
"24660555",615.00,150.00,415.00,50.00
"24660556",1085.00,275.00,730.00,80.00
"24660557",590.00,170.00,395.00,20.00
"24660558",660.00,180.00,440.00,35.00
"24660560",525.00,105.00,340.00,85.00
"24660561",635.00,150.00,390.00,95.00
"24660562",625.00,160.00,395.00,75.00
"24660563",570.00,120.00,365.00,90.00
"24660564",610.00,105.00,390.00,110.00
"24660565",945.00,185.00,535.00,220.00
"24660566",575.00,80.00,380.00,120.00
"24660567",520.00,100.00,345.00,85.00
"24660568",590.00,120.00,405.00,70.00
"24660569",480.00,110.00,290.00,80.00
"24660570",505.00,135.00,335.00,40.00
"24660571",710.00,185.00,485.00,35.00
"24660572",555.00,185.00,345.00,25.00
"24660576",535.00,115.00,385.00,35.00
"24660577",430.00,85.00,280.00,65.00
"24660578",845.00,210.00,605.00,30.00
"24660579",545.00,150.00,360.00,30.00
"24660580",315.00,80.00,215.00,20.00
"24660581",735.00,140.00,495.00,100.00
"24660582",845.00,165.00,575.00,110.00
"24660583",870.00,145.00,585.00,140.00
"24660584",525.00,90.00,345.00,100.00
"24660585",825.00,145.00,565.00,120.00
"24660586",500.00,80.00,330.00,95.00
"24660587",465.00,80.00,285.00,100.00
"24660588",515.00,105.00,305.00,105.00
"24660590",345.00,55.00,205.00,90.00
"24660594",540.00,110.00,330.00,100.00
"24660595",2145.00,330.00,1380.00,435.00
"24660596",600.00,120.00,430.00,50.00
"24660597",450.00,95.00,300.00,50.00
"24660598",410.00,70.00,270.00,70.00
"24660599",450.00,70.00,310.00,70.00
"24660600",590.00,90.00,370.00,125.00
"24660601",710.00,85.00,510.00,115.00
"24660602",475.00,80.00,330.00,60.00
"24660603",390.00,65.00,280.00,45.00
"24660604",460.00,85.00,315.00,55.00
"24660605",530.00,80.00,390.00,55.00
"24660606",350.00,65.00,230.00,50.00
"24660607",900.00,150.00,655.00,95.00
"24660608",1055.00,200.00,715.00,140.00
"24660609",1010.00,160.00,715.00,135.00
"24660610",530.00,80.00,400.00,45.00
"24660611",1705.00,310.00,1310.00,90.00
"24660613",920.00,220.00,640.00,60.00
"24660614",415.00,110.00,270.00,30.00
"24660615",550.00,150.00,370.00,30.00
"24660616",860.00,195.00,600.00,60.00
"24660617",340.00,50.00,250.00,40.00
"24660618",625.00,155.00,425.00,45.00
"24660619",540.00,170.00,305.00,70.00
"24660620",450.00,80.00,320.00,50.00
"24660621",370.00,55.00,270.00,40.00
"24660622",515.00,60.00,250.00,200.00
"24660623",290.00,55.00,205.00,35.00
"24660624",435.00,60.00,330.00,45.00
"24660625",545.00,40.00,390.00,115.00
"24660626",480.00,90.00,325.00,60.00
"24660627",485.00,90.00,320.00,75.00
"24660628",550.00,80.00,365.00,105.00
"24660629",785.00,40.00,350.00,400.00
"24660630",475.00,105.00,295.00,80.00
"24660631",695.00,110.00,450.00,135.00
"24660632",485.00,60.00,345.00,85.00
"24660633",600.00,90.00,410.00,95.00
"24660634",675.00,125.00,450.00,95.00
"24660635",880.00,195.00,565.00,110.00
"24660636",570.00,100.00,395.00,70.00
"24660637",545.00,110.00,390.00,35.00
"24660638",460.00,90.00,295.00,70.00
"24660639",490.00,70.00,350.00,75.00
"24660640",420.00,55.00,300.00,65.00
"24660641",530.00,95.00,345.00,85.00
"24660642",485.00,120.00,300.00,65.00
"24660643",610.00,115.00,380.00,115.00
"24660644",615.00,100.00,410.00,100.00
"24660645",910.00,110.00,495.00,300.00
"24660646",590.00,75.00,435.00,75.00
"24660649",795.00,115.00,560.00,120.00
"24660650",1255.00,110.00,580.00,560.00
"24660652",540.00,70.00,330.00,140.00
"24660654",385.00,80.00,220.00,90.00
"24660655",455.00,65.00,340.00,50.00
"24660656",600.00,80.00,470.00,55.00
"24660657",745.00,120.00,535.00,90.00
"24660659",605.00,110.00,400.00,95.00
"24660660",560.00,90.00,380.00,85.00
"24660661",755.00,130.00,585.00,45.00
"24660662",245.00,45.00,160.00,40.00
"24660663",615.00,115.00,445.00,50.00
"24660664",1020.00,130.00,640.00,255.00
"24660665",505.00,100.00,345.00,60.00
"24660666",790.00,125.00,595.00,75.00
"24660667",515.00,75.00,395.00,50.00
"24660668",455.00,70.00,345.00,40.00
"24660669",515.00,110.00,335.00,70.00
"24660670",750.00,185.00,520.00,45.00
"24660671",765.00,135.00,565.00,60.00
"24660672",475.00,115.00,325.00,45.00
"24660673",450.00,85.00,325.00,35.00
"24660676",450.00,75.00,330.00,40.00
"24660677",535.00,130.00,350.00,60.00
"24660678",945.00,205.00,680.00,65.00
"24660679",565.00,120.00,390.00,50.00
"24660680",415.00,70.00,295.00,50.00
"24660681",1005.00,220.00,655.00,125.00
"24660682",220.00,40.00,160.00,30.00
"24660683",445.00,70.00,350.00,25.00
"24660684",565.00,105.00,425.00,30.00
"24660685",595.00,105.00,440.00,55.00
"24660686",355.00,60.00,260.00,40.00
"24660687",935.00,120.00,465.00,350.00
"24660688",605.00,95.00,470.00,45.00
"24660689",765.00,140.00,580.00,55.00
"24660690",590.00,100.00,435.00,55.00
"24660691",575.00,70.00,390.00,115.00
"24660692",610.00,85.00,465.00,60.00
"24660693",735.00,105.00,550.00,85.00
"24660694",640.00,65.00,525.00,45.00
"24660695",995.00,105.00,800.00,90.00
"24660696",550.00,50.00,460.00,40.00
"24660697",675.00,50.00,565.00,55.00
"24660698",250.00,25.00,200.00,20.00
"24660699",385.00,25.00,270.00,85.00
"24660700",495.00,45.00,300.00,140.00
"24660701",475.00,25.00,305.00,140.00
"24660710",530.00,85.00,345.00,100.00
"24660711",655.00,110.00,410.00,130.00
"24660712",495.00,95.00,325.00,70.00
"24660713",510.00,110.00,335.00,60.00
"24660714",475.00,85.00,295.00,90.00
"24660715",560.00,110.00,345.00,110.00
"24660716",525.00,90.00,310.00,130.00
"24660717",660.00,120.00,445.00,95.00
"24660718",585.00,115.00,380.00,95.00
"24660719",380.00,65.00,255.00,65.00
"24660722",405.00,65.00,290.00,50.00
"24660723",560.00,55.00,460.00,40.00
"24660724",400.00,50.00,305.00,40.00
"24660725",595.00,70.00,450.00,70.00
"24660726",495.00,95.00,360.00,50.00
"24660727",685.00,145.00,410.00,125.00
"24660728",640.00,110.00,450.00,85.00
"24660729",330.00,60.00,245.00,25.00
"24660730",535.00,90.00,390.00,65.00
"24660731",350.00,35.00,275.00,45.00
"24660732",305.00,40.00,235.00,25.00
"24660733",485.00,70.00,360.00,60.00
"24660734",490.00,50.00,380.00,60.00
"24660735",560.00,90.00,370.00,100.00
"24660736",845.00,135.00,645.00,60.00
"24660737",690.00,105.00,515.00,70.00
"24660738",470.00,85.00,345.00,40.00
"24660741",1490.00,200.00,1080.00,210.00
"24660742",335.00,40.00,250.00,45.00
"24660743",395.00,45.00,310.00,40.00
"24660744",1140.00,280.00,770.00,95.00
"24660745",530.00,80.00,360.00,85.00
"24660746",535.00,85.00,315.00,135.00
"24660748",565.00,105.00,350.00,110.00
"24660749",765.00,150.00,540.00,75.00
"24660750",575.00,105.00,370.00,105.00
"24660751",625.00,100.00,415.00,110.00
"24660752",445.00,60.00,320.00,60.00
"24660753",520.00,60.00,215.00,235.00
"24660754",605.00,105.00,415.00,80.00
"24660755",1135.00,205.00,625.00,300.00
"24660756",510.00,85.00,325.00,100.00
"24660757",625.00,85.00,435.00,100.00
"24660758",410.00,50.00,240.00,120.00
"24660759",775.00,135.00,500.00,135.00
"24660760",465.00,100.00,305.00,65.00
"24660761",535.00,100.00,350.00,85.00
"24660762",630.00,85.00,390.00,160.00
"24660763",520.00,95.00,345.00,80.00
"24660764",815.00,175.00,580.00,60.00
"24660765",685.00,85.00,415.00,185.00
"24660766",535.00,70.00,255.00,215.00
"24660767",490.00,80.00,305.00,105.00
"24660768",515.00,80.00,305.00,125.00
"24660769",770.00,150.00,515.00,105.00
"24660770",495.00,90.00,315.00,85.00
"24660771",630.00,125.00,395.00,105.00
"24660772",510.00,90.00,330.00,95.00
"24660773",500.00,90.00,335.00,75.00
"24660774",660.00,105.00,450.00,105.00
"24660775",515.00,80.00,305.00,130.00
"24660776",660.00,120.00,445.00,95.00
"24660777",430.00,125.00,255.00,50.00
"24660778",510.00,90.00,340.00,70.00
"24660779",555.00,90.00,350.00,110.00
"24660780",565.00,125.00,360.00,85.00
"24660781",515.00,125.00,310.00,80.00
"24660783",570.00,105.00,355.00,110.00
"24660784",475.00,80.00,300.00,95.00
"24660785",530.00,80.00,340.00,110.00
"24660786",415.00,90.00,245.00,70.00
"24660787",395.00,85.00,220.00,85.00
"24660788",845.00,100.00,360.00,380.00
"24660794",985.00,205.00,500.00,280.00
"24660797",445.00,125.00,240.00,80.00
"24660798",590.00,150.00,305.00,130.00
"24660799",570.00,155.00,310.00,105.00
"24660800",520.00,145.00,275.00,100.00
"24660801",445.00,85.00,265.00,95.00
"24660802",580.00,120.00,365.00,95.00
"24660803",410.00,80.00,230.00,100.00
"24660804",605.00,125.00,375.00,100.00
"24660805",465.00,100.00,300.00,60.00
"24660806",535.00,90.00,340.00,105.00
"24660807",610.00,90.00,325.00,200.00
"24660808",330.00,50.00,210.00,70.00
"24660809",525.00,80.00,340.00,115.00
"24660810",470.00,80.00,320.00,70.00
"24660812",1295.00,265.00,950.00,80.00
"24660813",620.00,85.00,460.00,75.00
"24660814",610.00,125.00,435.00,50.00
"24660815",510.00,90.00,355.00,70.00
"24660816",775.00,120.00,465.00,195.00
"24660818",685.00,130.00,495.00,60.00
"24660820",515.00,95.00,335.00,85.00
"24660821",545.00,105.00,340.00,95.00
"24660822",360.00,60.00,275.00,25.00
"24660823",585.00,80.00,445.00,55.00
"24660824",885.00,170.00,660.00,55.00
"24660825",550.00,90.00,370.00,100.00
"24660826",470.00,80.00,305.00,85.00
"24660827",680.00,120.00,460.00,100.00
"24660828",580.00,95.00,345.00,145.00
"24660829",590.00,110.00,415.00,70.00
"24660830",580.00,115.00,350.00,110.00
"24660832",410.00,85.00,260.00,70.00
"24660833",400.00,75.00,260.00,75.00
"24660834",590.00,115.00,375.00,95.00
"24660835",725.00,130.00,505.00,85.00
"24660836",480.00,85.00,300.00,95.00
"24660837",650.00,135.00,420.00,100.00
"24660838",605.00,100.00,375.00,130.00
"24660839",730.00,140.00,485.00,110.00
"24660840",670.00,25.00,245.00,405.00
"24660841",665.00,135.00,430.00,100.00
"24660842",650.00,115.00,435.00,110.00
"24660843",285.00,50.00,180.00,55.00
"24660844",580.00,115.00,410.00,60.00
"24660845",530.00,110.00,370.00,55.00
"24660846",665.00,120.00,430.00,115.00
"24660847",590.00,100.00,410.00,80.00
"24660848",435.00,90.00,275.00,60.00
"24660849",575.00,110.00,390.00,80.00
"24660850",425.00,15.00,110.00,300.00
"24660851",520.00,95.00,325.00,100.00
"24660852",550.00,90.00,345.00,115.00
"24660853",565.00,80.00,330.00,155.00
"24660854",835.00,190.00,445.00,200.00
"24660855",480.00,120.00,280.00,85.00
"24660856",965.00,230.00,580.00,160.00
"24660857",635.00,120.00,400.00,115.00
"24660858",465.00,95.00,275.00,95.00
"24660859",670.00,145.00,430.00,100.00
"24660860",770.00,195.00,405.00,165.00
"24660861",955.00,255.00,590.00,110.00
"24660862",485.00,75.00,300.00,115.00
"24660863",590.00,100.00,370.00,115.00
"24660864",915.00,165.00,460.00,290.00
"24660865",1090.00,200.00,750.00,145.00
"24660866",955.00,250.00,590.00,115.00
"24660868",605.00,90.00,415.00,100.00
"24660869",310.00,45.00,230.00,35.00
"24660870",420.00,35.00,255.00,130.00
"24660871",610.00,90.00,445.00,80.00
"24660872",745.00,155.00,540.00,45.00
"24660874",525.00,100.00,335.00,95.00
"24660876",525.00,90.00,315.00,125.00
"24660877",440.00,70.00,265.00,105.00
"24660878",240.00,35.00,170.00,35.00
"24660879",500.00,90.00,320.00,85.00
"24660880",580.00,90.00,370.00,125.00
"24660881",285.00,50.00,180.00,60.00
"24660882",430.00,80.00,255.00,90.00
"24660883",680.00,100.00,435.00,145.00
"24660884",640.00,115.00,380.00,145.00
"24660885",590.00,105.00,385.00,105.00
"24660886",940.00,185.00,625.00,130.00
"24660887",425.00,65.00,275.00,85.00
"24660888",430.00,105.00,265.00,60.00
"24660889",395.00,70.00,250.00,80.00
"24660890",575.00,115.00,365.00,90.00
"24660891",445.00,80.00,285.00,75.00
"24660892",540.00,95.00,365.00,80.00
"24660893",480.00,55.00,325.00,100.00
"24660894",745.00,125.00,500.00,125.00
"24660895",470.00,60.00,310.00,100.00
"24660896",420.00,75.00,265.00,85.00
"24660897",655.00,150.00,435.00,70.00
"24660898",270.00,50.00,170.00,55.00
"24660899",485.00,90.00,310.00,80.00
"24660900",615.00,85.00,395.00,135.00
"24660901",510.00,55.00,320.00,135.00
"24660902",510.00,75.00,305.00,135.00
"24660903",440.00,70.00,280.00,95.00
"24660904",390.00,60.00,255.00,70.00
"24660905",705.00,125.00,460.00,125.00
"24660906",400.00,60.00,245.00,90.00
"24660907",295.00,45.00,185.00,70.00
"24660908",740.00,160.00,465.00,120.00
"24660909",465.00,100.00,280.00,80.00
"24660910",470.00,75.00,330.00,60.00
"24660911",440.00,100.00,250.00,95.00
"24660912",535.00,100.00,330.00,100.00
"24660913",380.00,50.00,245.00,80.00
"24660914",315.00,55.00,240.00,20.00
"24660915",790.00,150.00,530.00,110.00
"24660916",445.00,80.00,310.00,60.00
"24660917",450.00,75.00,315.00,65.00
"24660918",470.00,85.00,330.00,60.00
"24660919",510.00,65.00,345.00,100.00
"24660920",405.00,55.00,240.00,105.00
"24660921",665.00,170.00,405.00,95.00
"24660922",570.00,115.00,375.00,75.00
"24660923",705.00,190.00,455.00,60.00
"24660924",395.00,60.00,285.00,50.00
"24660925",620.00,175.00,405.00,40.00
"24660926",675.00,130.00,470.00,75.00
"24660927",625.00,100.00,435.00,85.00
"24660928",410.00,65.00,285.00,60.00
"24660929",615.00,85.00,420.00,110.00
"24660930",330.00,40.00,245.00,40.00
"24660931",500.00,85.00,355.00,70.00
"24660932",395.00,60.00,275.00,55.00
"24660933",430.00,60.00,315.00,45.00
"24660934",440.00,75.00,300.00,65.00
"24660935",595.00,110.00,405.00,80.00
"24660936",430.00,65.00,290.00,75.00
"24660937",395.00,60.00,260.00,75.00
"24660938",545.00,85.00,370.00,95.00
"24660939",375.00,60.00,240.00,70.00
"24660940",625.00,110.00,435.00,80.00
"24660941",340.00,70.00,210.00,60.00
"24660942",725.00,145.00,505.00,75.00
