"COL0","COL1","COL2"
"24740028",1.30,0.00
"24740029",1.80,1.40
"24740037",1.60,2.90
"24740038",3.20,3.20
"24740039",3.40,4.10
"24740042",3.00,0.00
"24740043",5.80,4.00
"24740044",5.20,0.00
"24740045",3.30,4.30
"24740046",2.90,5.00
"24740047",3.50,0.00
"24740048",1.10,0.00
"24740049",4.90,0.00
"24740050",2.40,1.00
"24740051",2.60,2.40
"24740052",0.00,0.00
"24740053",0.00,0.00
"24740054",4.20,4.50
"24740055",,
"24740056",2.40,1.40
"24740058",4.30,3.40
"24740059",2.30,1.80
"2475",6.50,5.80
"24750017",5.30,0.00
"24750019",17.90,25.00
"24750022",20.50,25.00
"24750023",21.40,16.70
"24750024",19.50,36.40
"24750036",7.90,5.90
"24750040",7.40,5.90
"24750041",26.30,44.40
"24750042",6.30,0.00
"24750043",9.40,13.30
"24750044",13.40,12.50
"24750045",13.70,17.60
"24750046",30.70,27.30
"24750047",14.40,18.80
"24750048",46.10,33.30
"24750049",29.30,26.70
"24750050",28.90,33.30
"24750052",26.80,42.90
"24750053",21.60,30.80
"24750055",20.80,30.00
"24750068",11.00,9.50
"24750069",18.40,23.50
"24750070",18.80,11.10
"24750071",14.30,16.70
"24750072",2.80,0.00
"24750073",7.30,7.10
"24750074",16.70,23.10
"24750075",25.70,31.80
"24750076",23.50,22.70
"24750078",14.20,11.10
"24750080",24.70,25.00
"24750081",24.10,22.20
"24750082",15.00,18.20
"24750083",9.70,13.30
"24750084",18.60,28.60
"24750085",12.60,5.60
"24750122",9.00,10.70
"24750123",10.10,14.60
"24750124",11.10,14.30
"24750125",6.80,8.30
"24750126",4.40,0.00
"24750127",5.30,4.50
"24750128",3.40,0.00
"24750129",5.90,6.90
"24750130",5.10,5.30
"24750131",1.60,1.40
"24750132",4.30,3.40
"24750133",3.70,3.00
"24750134",2.50,0.00
"24750135",4.20,4.00
"24750136",3.50,0.00
"24750137",2.00,0.00
"24750138",3.40,6.90
"24750139",2.50,0.00
"24750140",8.80,3.80
"24750141",1.00,0.00
"24750142",2.50,0.00
"24750143",1.60,3.60
"24750144",2.50,2.90
"24750145",1.20,1.30
"24750146",3.20,5.00
"24750147",2.70,4.30
"24750148",7.30,8.60
"24750149",4.50,2.90
"24750150",2.30,0.00
"24750151",3.00,4.40
"24750152",3.70,3.70
"24750153",4.00,4.30
"24750154",2.10,4.30
"24750155",1.00,0.00
"24750156",2.00,0.00
"24750157",3.70,8.00
"24750158",6.30,7.40
"24750159",3.50,0.00
"24750160",5.00,6.70
"24750161",3.90,3.60
"24750162",4.70,3.00
"24750163",2.90,0.00
"24750164",0.60,0.00
"24750165",3.60,0.00
"24750166",4.00,6.30
"24750167",12.40,19.40
"24750173",1.30,0.00
"24750174",3.40,3.80
"24750175",3.50,2.90
"24750179",2.50,5.30
"24750180",2.00,0.00
"24750181",2.50,1.90
"24750182",2.20,2.90
"24750183",3.70,0.00
"24750184",6.00,3.70
"24750185",6.70,5.90
"24750186",5.30,0.00
"24750187",10.50,12.50
"24750188",7.00,10.70
"24750189",8.10,9.10
"24750190",7.20,13.30
"24750191",10.00,14.30
"24750192",17.00,22.20
"24750193",11.20,8.30
"24750194",10.30,25.00
"24750195",10.90,15.40
"24750196",3.30,5.60
"24750197",4.10,2.60
"24750198",5.90,6.20
"24750199",3.20,3.60
"24750200",3.20,4.50
"24750201",3.50,4.00
"24750202",5.50,3.20
"24750203",3.50,4.30
"24750204",10.00,10.00
"24750205",3.70,1.50
"24750206",3.90,3.30
"24750207",3.80,3.20
"24750208",3.10,2.20
"24750209",3.40,1.50
"24750210",5.00,8.30
"24750211",2.70,1.50
"24750212",4.90,2.30
"24750213",4.60,2.30
"24750214",2.50,3.20
"24750215",7.70,5.60
"24750216",3.20,5.60
"24750217",5.10,5.00
"24750218",2.00,0.00
"24750219",3.40,4.50
"24750220",4.50,10.00
"24750221",7.10,5.90
"24750222",5.70,0.00
"24750223",8.70,13.30
"24750224",4.80,9.10
"24750225",9.30,0.00
"24750226",9.00,7.10
"24750227",10.60,0.00
"24750228",7.10,10.50
"24750229",2.20,0.00
"24750230",5.30,5.00
"24750231",4.10,4.10
"24750232",10.90,14.80
"24750233",6.10,3.30
"24750234",5.00,3.30
"24750235",28.60,50.00
"24750236",5.70,10.00
"24750238",5.70,3.80
"24750239",3.50,4.00
"24750241",4.20,3.30
"24750242",2.20,0.00
"24750243",4.00,4.80
"24750244",4.00,2.50
"24750245",4.10,3.90
"24750247",3.10,3.70
"24750248",2.30,1.20
"2476",7.60,8.10
"24760048",5.50,3.10
"24760049",5.40,6.90
"24760050",4.50,0.00
"24760051",5.50,4.00
"24760052",6.50,4.80
"24760053",4.00,0.00
"24760054",9.60,8.70
"24760055",10.60,6.30
"24760056",9.40,8.30
"24760057",8.80,8.30
"24760058",18.80,26.90
"24760059",13.60,16.00
"24760060",7.80,7.70
"24760061",5.30,4.20
"24760062",6.70,5.90
"24760063",30.80,37.50
"24760064",13.30,13.60
"24760065",9.50,15.00
"24760066",16.30,25.00
"24760067",5.80,5.90
"24760068",7.20,0.00
"24760069",13.80,12.50
"24760070",3.30,7.70
"24760071",4.60,6.10
"24760072",4.70,0.00
"24760073",6.20,9.70
"24760074",4.40,4.80
"24760075",11.50,16.00
"24760076",10.70,13.80
"24760077",2.60,3.40
"24760078",5.30,8.00
"24760079",3.70,3.80
"24760080",6.60,6.30
"24760081",2.40,4.30
"24760082",7.00,4.10
"24760083",10.60,16.00
"24760084",5.50,7.10
"24760085",5.00,4.50
"24760086",7.50,13.00
"24760087",6.00,5.90
"24760088",8.30,0.00
"24760089",6.70,6.70
"24760090",5.90,5.00
"24760091",6.70,0.00
"24760092",4.10,0.00
"24760093",6.50,10.00
"24760094",6.20,4.30
"24760095",3.40,0.00
"2477",5.40,4.80
"24770064",7.00,0.00
"24770065",,
"24770066",,
"24770067",6.00,7.10
"24770068",6.60,4.20
"24770069",4.20,4.20
"24770070",3.40,2.70
"24770071",3.70,2.40
"24770072",7.70,9.50
"24770073",4.30,4.00
"24770074",11.30,8.30
"24770075",15.00,9.10
"24770076",11.30,16.70
"24770077",8.10,5.00
"24770078",6.90,6.70
"24770079",9.40,5.90
"24770080",4.80,3.70
"24770081",5.10,3.30
"24770082",4.90,5.00
"24770083",5.30,5.00
"24770084",6.70,20.00
"24770085",3.90,6.70
"24770086",4.90,0.00
"24770087",4.50,8.30
"24770088",3.70,0.00
"24770089",6.10,5.60
"24770090",6.80,0.00
"24770091",7.20,15.40
"24770092",5.50,7.10
"24770093",4.80,11.10
"24770094",4.50,6.50
"24770095",5.90,4.50
"24770096",3.50,0.00
"24770097",3.90,5.90
"24770098",5.00,5.00
"24770099",3.10,5.70
"24770100",3.20,0.00
"24770101",3.80,0.00
"24770102",4.10,3.80
"24770103",4.20,2.90
"24770104",4.70,4.50
"24770105",5.70,6.40
"24770106",4.90,5.00
"24770107",6.50,15.40
"24770108",2.90,0.00
"24770109",8.10,6.30
"24770110",5.80,6.70
"24770111",4.20,0.00
"24770112",,
"24770113",8.30,16.70
"24770114",2.60,3.90
"24770115",2.00,0.00
"24770116",4.80,4.00
"24770117",5.00,6.70
"2478",6.10,4.90
"24780099",7.00,0.00
"24780100",3.10,0.00
"24780101",6.70,7.70
"24780102",4.10,8.30
"24780103",5.30,7.10
"24780104",4.50,5.60
"24780105",3.90,0.00
"24780106",6.90,10.50
"24780107",4.40,0.00
"24780108",,
"24780109",8.70,5.30
"24780110",5.00,0.00
"24780111",5.10,0.00
"24780112",3.80,0.00
"24780113",6.00,5.00
"24780114",4.40,5.60
"24780115",3.70,0.00
"24780116",1.60,0.00
"24780117",8.20,9.10
"24780118",5.30,7.10
"24780119",6.90,0.00
"24780120",7.80,0.00
"24780121",6.50,5.00
"24780122",3.60,4.80
"24780123",3.80,11.10
"24780124",8.50,14.30
"24780125",3.60,0.00
"24780126",2.40,3.70
"24780127",3.90,4.50
"24780128",5.40,0.00
"24780129",3.10,0.00
"24780130",3.40,0.00
"24780131",1.60,0.00
"24780132",6.70,0.00
"24780133",4.30,9.10
"24780134",,
"24780135",6.20,9.10
"24780136",6.60,0.00
"24780137",,
"24780138",3.90,0.00
"24780139",5.30,6.70
"24780140",3.60,3.40
"24780141",6.30,0.00
"24780142",6.10,4.50
"24780143",6.30,5.30
"24780144",9.30,13.30
"24780145",5.70,7.10
"24780146",5.40,0.00
"24780147",10.20,17.40
"24780148",7.00,4.30
"24780149",8.00,0.00
"24780150",11.70,10.00
"24780151",20.30,23.50
"24780152",21.20,33.30
"24780153",17.30,14.30
"24780154",11.60,23.50
"24780155",8.10,8.70
"24780156",4.10,2.40
"24780157",7.10,6.70
"24780158",5.30,0.00
"24780159",7.80,4.80
"24780160",6.70,0.00
"24780161",3.80,0.00
"24780162",3.80,10.00
"24780163",2.00,0.00
"24780164",2.70,0.00
"24780165",5.60,11.10
"24780166",4.50,5.00
"24780167",,
"24780168",4.90,7.70
"24780169",2.10,6.30
"24780170",6.80,6.70
"24780171",9.90,5.00
"24780172",6.70,5.60
"24780173",5.20,3.10
"24780174",6.50,9.10
"24780175",4.20,0.00
"24780176",6.90,5.00
"24780177",3.60,0.00
"24780178",,
"2479",6.30,4.90
"24790081",,
"24790082",,
"24790083",,
"24790084",,
"24790085",,
"24790086",,
"24790087",,
"24790088",,
"24790089",5.40,0.00
"24790090",8.10,0.00
"24790091",2.80,0.00
"24790092",5.90,5.90
"24790093",14.80,12.50
"24790094",12.70,0.00
"24790095",4.20,0.00
"24790096",2.80,0.00
"24790097",7.10,10.00
"24790098",5.00,10.00
"24790099",2.90,0.00
"24790100",4.60,0.00
"24790101",13.00,9.10
"24790102",6.30,14.30
"24790103",,
"24790104",4.00,10.00
"24790105",8.10,0.00
"24790106",3.80,0.00
"24790107",5.80,12.50
"24790108",4.70,8.30
"24790109",4.90,0.00
"24790110",0.90,0.00
"24790111",0.90,0.00
"24790112",1.00,0.00
"24790113",2.60,3.40
"24790114",2.40,0.00
"24790115",3.60,3.20
"24790116",2.90,0.00
"24790117",6.50,5.00
"24790118",5.90,0.00
"24790119",9.60,15.40
"24790120",19.80,10.00
"24790121",24.80,27.30
"24790122",10.30,4.50
"24790123",12.50,5.90
"24790124",13.60,7.10
"24790125",2.30,2.90
"24790126",4.00,2.90
"24790127",9.80,16.70
"24790128",6.20,0.00
"24790129",8.80,6.30
"24790130",5.00,0.00
"24790131",4.00,5.60
"24790132",6.70,0.00
"24790133",4.20,0.00
"24790134",5.00,0.00
"24790135",7.00,12.50
"24790137",,
"24790138",6.30,0.00
"24790140",2.20,6.30
"24790141",3.00,0.00
"24790142",4.00,0.00
"24790143",3.60,4.00
"24790144",3.30,0.00
"24790145",7.80,5.30
"24790146",4.40,10.00
"24790147",4.90,0.00
"24790148",9.90,25.00
"24790149",8.30,10.00
"24790150",1.60,0.00
"24790151",5.10,5.60
"24790152",10.00,14.30
"24790153",9.10,12.50
"24790154",15.00,16.70
"24790155",4.50,0.00
"24790156",4.50,0.00
"24790157",6.90,11.10
"24790158",4.60,0.00
"24790159",,
"24790160",,
"24790162",,
"24790163",4.00,0.00
"2480",5.90,5.60
"24800051",4.70,0.00
"24800052",12.60,20.00
"24800053",10.00,13.30
"24800054",6.10,4.50
"24800055",6.40,4.20
"24800056",5.10,5.00
"24800057",4.70,0.00
"24800058",11.10,9.50
"24800059",12.20,33.30
"24800060",6.30,12.50
"24800061",6.10,8.70
"24800062",5.10,7.10
"24800063",4.10,8.30
"24800064",5.50,9.10
"24800065",3.20,0.00
"24800066",9.50,8.30
"24800067",4.20,5.60
"24800068",5.80,9.10
"24800069",2.40,0.00
"24800070",6.00,6.80
"24800071",3.70,0.00
"24800072",6.90,13.60
"24800073",12.50,6.70
"24800074",9.20,14.30
"24800075",1.80,2.80
"24800076",5.00,5.30
"24800077",6.40,5.30
"24800078",5.80,0.00
"24800079",4.80,5.30
"24800080",4.20,0.00
"24800081",4.80,5.00
"24800082",6.10,0.00
"24800083",4.70,0.00
"24800084",4.60,0.00
"24800085",2.70,0.00
"24800086",8.50,6.70
"24800087",2.90,0.00
"24800088",4.80,0.00
"24800089",6.80,11.10
"24800090",7.50,0.00
"24800091",4.70,0.00
"2481",10.20,10.20
"24810001",17.90,19.20
"24810002",21.10,10.00
"24810003",9.50,15.80
"24810004",9.50,15.40
"24810005",15.10,14.30
"24810006",13.00,14.30
"24810007",10.10,13.60
"24810008",2.80,0.00
"24810009",9.80,8.00
"24810010",4.00,0.00
"24810011",5.60,0.00
"24810012",16.70,14.30
"24810013",4.70,3.80
"24810014",2.80,3.70
"24810015",4.00,3.00
"24810016",7.80,5.60
"24810017",3.30,4.50
"24810018",0.80,0.00
"24810019",2.00,0.00
"24810020",2.20,4.50
"24810021",1.30,0.00
"24810022",4.80,3.00
"24810023",5.20,4.50
"24810024",2.70,2.90
"24810026",2.50,2.90
"24810027",13.60,15.80
"24810028",8.50,14.30
"24810029",5.50,5.70
"24810030",4.00,5.30
"24810031",3.40,2.40
"24810032",1.60,3.00
"24810033",1.10,1.20
"24810034",1.90,4.00
"24810035",1.90,2.50
"24810036",4.10,3.40
"24810037",5.90,4.20
"24810038",3.30,4.00
"24810039",3.30,3.80
"24810040",0.90,3.60
"24810041",2.40,3.60
"24810042",5.10,4.40
"24810043",6.80,13.80
"24810044",11.50,19.20
"24810045",3.10,0.00
"24810047",11.90,17.60
"24810048",7.60,10.50
"24810049",9.20,8.30
"24810050",23.90,28.60
"24810051",20.90,36.70
"24810052",29.10,38.50
"24810053",20.80,30.30
"24810054",16.50,28.60
"24810055",16.80,20.00
"24810056",5.10,7.70
"24810057",,
"24810058",16.70,21.10
"24810059",20.70,36.80
"24810060",25.90,36.40
"24810061",27.10,40.00
"24810062",27.00,25.00
"24810063",11.80,15.40
"24810065",12.90,7.10
"24810066",15.80,13.30
"24810067",20.20,26.70
"24810068",4.80,0.00
"24810069",5.10,10.00
"24810070",4.50,6.70
"24810071",3.20,0.00
"24810072",7.70,10.50
"24810073",3.90,0.00
"24810074",19.10,26.70
"24810075",21.00,30.00
"24810076",13.50,0.00
"24810077",21.50,21.10
"24810078",10.50,12.50
"24810079",14.70,27.30
"24810080",9.40,7.70
"24810081",29.00,41.70
"24810082",3.80,0.00
"24810083",8.50,10.00
"24810084",6.60,11.10
"24810085",2.80,0.00
"24810086",0.00,0.00
"24810088",2.80,3.30
"24810089",4.70,9.50
"24810090",7.90,8.30
"24810091",9.80,7.10
"24810094",5.30,4.80
"24810095",8.30,11.10
"24810096",2.20,0.00
"24810097",5.10,6.70
"24810098",6.40,7.00
"24810100",1.80,1.90
"24810101",4.20,7.70
"24810102",5.00,5.00
"24810103",11.40,22.20
"24810104",12.50,25.00
"24810105",1.50,1.80
"24810106",5.10,5.00
"24810108",9.70,15.40
"24810109",8.80,25.00
"24810110",4.60,6.70
"24810111",1.50,0.00
"24810112",2.90,0.00
"24810113",6.10,22.20
"24810114",31.60,38.20
"24810115",6.10,13.30
"24810116",,
"24810117",12.20,25.00
"24810118",19.00,12.50
"24810119",12.00,22.20
"24810120",17.10,20.00
"24810121",10.60,9.10
"24810122",29.70,26.50
"24810123",4.00,5.50
"24810124",16.50,23.80
"24810125",19.50,24.10
"24810126",21.00,17.60
"24810127",13.90,10.50
"24810128",3.00,0.00
"24810129",23.30,43.30
"24810130",9.30,15.80
"24810131",5.60,16.70
"24810132",6.30,10.00
"24810133",11.70,20.00
"24810134",6.90,4.80
"24810135",14.30,42.90
"24810136",11.60,11.10
"24810137",25.60,26.30
"24810138",39.80,33.30
"24810139",42.50,55.60
"24810140",10.20,11.10
"24810141",5.70,0.00
"24810142",3.70,0.00
"24810143",6.60,8.30
"24810145",28.60,34.60
"24810146",39.20,45.80
"24810147",29.20,29.60
"24810148",21.10,18.20
"24810149",18.40,16.70
"24810150",29.30,40.00
"24810151",17.50,0.00
"24810152",13.00,6.30
"24810153",5.10,7.70
"24810155",6.30,9.50
"24810156",6.50,5.90
"24810157",2.80,9.10
"24810158",5.60,13.30
"24810159",17.30,20.00
"24810160",14.30,21.40
"24810161",28.80,34.40
"24810162",23.90,20.00
"24810163",27.50,22.20
"24810164",2.90,0.00
"24810165",9.70,20.00
"24810166",6.70,7.10
"24810167",3.00,0.00
"24810168",11.80,21.40
"24810169",6.20,9.10
"24810170",7.00,5.60
"24810171",6.50,11.10
"24810172",5.00,20.00
"24810173",2.90,9.10
"24810174",3.30,0.00
"24810175",11.50,14.30
"24810176",6.40,7.70
"24810177",5.60,7.10
"24810178",14.20,16.70
"24810179",5.60,0.00
"24810180",8.70,16.70
"24810182",4.20,6.60
"24810183",3.20,5.30
"24810184",1.80,3.70
"24810185",6.80,10.30
"24810186",2.00,1.50
"24810187",5.90,8.70
"24810188",6.10,7.10
"24810189",2.30,1.80
"24810190",3.20,1.80
"24810191",0.00,0.00
"24810192",2.00,7.10
"24810193",4.90,0.00
"24810194",4.90,5.90
"24810195",8.30,5.30
"24810196",5.00,4.30
"24810197",3.40,0.00
"24810198",2.20,5.90
"24810199",2.70,0.00
"24810200",4.50,5.30
"24810201",4.20,4.90
"24810202",2.90,3.80
"24810203",10.00,12.50
"24810204",12.20,15.40
"24810205",12.10,18.50
"24810206",3.20,0.00
"24810207",1.20,0.00
"24810208",0.00,0.00
"24810209",4.10,9.10
"24810210",12.70,9.50
"24810211",14.40,25.00
"24810212",40.90,58.80
"24810213",20.00,25.00
"24810214",26.40,33.30
"24810215",42.00,43.80
"24810216",3.80,0.00
"24810217",,
"24810218",1.30,0.00
"24810219",5.30,7.10
"24810220",21.50,26.10
"24810221",19.00,29.40
"24810222",46.30,65.40
"24810224",36.80,50.00
"24810225",28.80,40.00
"24810226",20.20,15.40
"24810227",4.50,0.00
"24810228",12.50,18.20
"24810229",29.20,21.10
"24810230",33.80,42.90
"24810231",27.10,40.00
"24810232",58.60,60.90
"24810233",29.60,47.40
"24810234",31.90,44.40
"24810235",16.20,9.10
"24810236",24.60,25.00
"24810237",15.90,16.70
"24810238",5.20,0.00
"24810239",30.90,28.00
"24810241",5.70,0.00
"24810242",33.70,41.70
"24810243",3.00,0.00
"24810244",19.10,16.70
"24810245",9.80,10.00
"24810247",2.20,2.00
"24810248",1.70,3.10
"24810249",1.10,0.00
"24810250",16.10,18.80
"24810253",5.30,5.80
"24810254",4.10,4.30
"24810255",4.50,2.70
"24810256",4.90,7.10
"24810257",10.90,10.00
"24810260",9.60,18.80
"24810261",19.30,19.40
"24810262",21.80,40.00
"24810263",22.90,36.40
"24810264",14.80,28.60
"24810265",20.70,26.70
"24810266",5.00,3.10
"24810267",18.90,15.40
"24810268",19.80,28.60
"24810269",21.70,20.00
"24810270",22.80,28.60
"24810271",13.90,18.20
"24810272",24.70,18.20
"24810273",15.90,22.20
"24810274",25.30,36.40
"24810275",20.00,30.00
"24810276",23.40,25.00
"24810277",17.10,16.70
"24810278",18.60,18.20
"24810279",22.40,25.00
"24810280",11.70,14.30
"24810281",6.00,8.30
"24810282",,
"24810283",8.80,7.70
"24810284",8.90,12.50
"24810285",18.40,18.80
"24810286",25.30,9.10
"24810287",28.20,16.70
"24810288",25.00,11.10
"24810289",37.00,40.00
"24810290",37.30,50.00
"24810291",28.20,35.70
"24810292",27.40,25.00
"24810293",,
"24810294",30.00,16.70
"24810295",27.70,28.60
"24810296",19.40,37.50
"24810297",19.50,12.50
"24810298",18.30,10.00
"24810299",32.30,28.60
"24810300",27.50,0.00
"24810301",18.60,0.00
"24810302",58.20,58.60
"24810303",24.10,11.10
"24810304",10.70,0.00
"24810305",27.80,36.80
"24810306",46.30,36.80
"24810307",24.70,21.40
"24810308",46.10,52.60
"24810309",24.60,30.00
"24810310",6.80,6.00
"24810313",6.70,11.10
"24810314",3.80,4.60
"24810315",7.30,10.70
"24810316",3.30,3.40
"24810317",6.50,5.60
"24810318",3.40,4.00
"24810319",4.30,6.30
"24810320",3.80,4.30
"24810321",9.50,6.90
"24810322",4.90,10.50
"24810323",5.30,3.00
"24810324",13.80,18.80
"24810325",12.10,10.50
"24810326",17.30,12.50
"24810327",9.70,7.70
"24810328",25.50,35.70
"24810329",21.20,28.60
"24810330",24.70,28.60
"24810331",16.20,20.00
"24810332",3.60,5.20
"24810333",5.20,4.80
"24810334",7.00,10.70
"24810335",14.60,20.00
"24810336",3.10,3.40
"24810337",6.80,10.00
"24810338",2.50,0.00
"24810339",2.20,0.00
"24810341",9.30,9.40
"24810342",11.70,16.70
"24810343",11.50,12.10
"24810344",5.40,5.90
"24810345",9.90,20.00
"24810346",36.20,50.00
"24810347",5.90,8.30
"24810348",7.40,5.70
"24810349",2.70,5.30
"24810350",3.90,4.80
"24810351",2.90,4.20
"24810352",16.40,24.00
"24810353",20.80,9.10
"24810354",4.00,4.80
"24810355",5.20,4.20
"24810356",3.40,5.30
"24810357",1.40,7.10
"24810358",3.50,4.80
"24810359",,
"24810360",5.70,11.10
"24810362",3.10,7.70
"24810363",1.10,0.00
"24810364",2.20,1.70
"24810367",3.10,6.50
"24810368",1.00,0.00
"24810369",5.80,6.20
"24810370",13.50,23.50
"24810371",16.90,7.70
"24810372",11.90,16.70
"24810373",5.60,6.20
"24810374",24.50,29.60
"24810375",,
"24810376",24.10,36.70
"24810377",2.00,0.00
"24810378",7.90,0.00
"24810379",2.90,2.30
"24810380",2.20,3.80
"24810381",2.60,2.00
"24810382",2.00,2.80
"24810383",3.40,4.70
"24810385",1.90,2.80
"24810388",16.10,19.40
"24810389",8.50,5.70
"24810390",11.80,14.80
"24810391",7.00,4.40
"24810392",,
"24810393",11.80,10.50
"24810394",5.00,3.60
"24810396",,
"24810397",1.90,0.00
"24810398",1.40,2.00
"24810399",8.60,10.00
"24810400",3.30,4.10
"24810401",11.80,17.10
"24810402",2.40,2.80
"24810403",9.30,17.80
"24810404",8.70,9.40
"24810405",10.30,10.50
"24810406",6.70,12.50
"24810407",1.40,0.00
"24810409",3.90,4.80
"24810410",7.10,5.90
"24810411",4.70,3.50
"24810412",9.70,12.50
"24810413",3.40,1.90
"24810414",1.90,2.30
"24810415",4.10,4.20
"24810416",7.80,6.70
"24810417",3.30,2.00
"24810418",1.80,1.80
"24810419",4.20,3.50
"24810420",2.50,1.60
"24810421",3.00,3.20
"24810422",7.10,8.30
"24810423",5.10,4.40
"24810424",1.20,5.30
"24810425",3.70,4.20
"24810426",2.50,3.20
"24810427",1.30,2.00
"24810428",4.30,4.30
"24810429",7.10,6.50
"24810430",9.70,13.30
"24810431",9.00,11.10
"24810432",6.90,4.20
"24810433",4.40,5.00
"24810434",6.40,5.30
"24810435",5.10,5.40
"24810436",10.00,10.00
"24810437",12.30,13.80
"24810438",9.20,10.60
"24810439",9.40,8.30
"24810440",6.10,3.70
"24810441",2.40,4.40
"24810442",0.70,1.80
"24810443",2.10,1.90
"24810444",0.80,0.00
"24810445",2.20,4.80
"24810446",6.60,10.30
"24810447",4.60,5.70
"24810448",6.30,7.00
"24810449",2.40,2.20
"24810450",2.70,1.60
"2482",2.80,1.80
"24820016",2.00,1.10
"24820017",1.90,2.50
"24820018",3.20,2.80
"24820019",1.90,2.20
"24820021",3.10,1.70
"24820022",3.20,0.00
"24820027",1.70,0.00
"24820028",1.10,0.00
"24820054",5.50,12.00
"24820055",3.70,0.00
"24820056",4.70,6.70
"24820057",4.50,3.60
"24820058",1.20,0.00
"24820059",2.60,2.60
"24820060",3.10,3.00
"24820061",2.10,0.00
"24820062",2.90,0.00
"24820063",3.10,2.80
"24820064",2.30,2.30
"24820065",1.30,0.00
"24820066",0.90,1.80
"24820067",1.80,1.70
"24820068",3.00,0.00
"24820069",2.00,0.00
"24820070",1.10,0.00
"24820071",3.00,2.60
"24820072",1.80,0.00
"24820073",2.50,0.00
"24820074",1.00,0.00
"24820075",3.50,0.00
"24820076",3.10,0.00
"24820077",4.10,0.00
"24820078",1.00,0.00
"24820079",3.50,3.80
"24820080",2.00,0.00
"24820081",2.20,2.90
"24820082",2.00,0.00
"24820083",0.80,0.00
"24820084",1.80,0.00
"24820085",1.20,0.00
"24820086",2.80,0.00
"24820087",2.00,0.00
"24820088",0.80,0.00
"24820089",4.20,3.60
"24820090",1.90,1.30
"24820091",2.70,0.00
"24820092",4.80,3.00
"24820093",4.30,4.00
"24820094",2.20,2.40
"24820095",3.70,2.90
"24820096",3.50,0.00
"24820097",3.60,4.80
"24820098",4.80,4.20
"24820099",4.90,5.00
"24820100",8.90,5.90
"24820101",3.80,5.90
"24820102",8.30,4.20
"24820104",3.60,2.60
"24820105",3.40,3.00
"2483",7.70,8.20
"24830051",,
"24830052",,
"24830053",,
"24830054",,
"24830057",6.30,5.00
"24830058",10.10,13.60
"24830059",1.20,6.30
"24830060",4.70,4.30
"24830061",6.70,9.10
"24830062",4.00,0.00
"24830063",14.00,10.50
"24830064",13.80,13.30
"24830065",12.10,18.20
"24830066",10.20,14.30
"24830067",7.40,11.10
"24830068",18.70,31.30
"24830069",13.80,11.10
"24830070",,
"24830071",4.90,0.00
"24830072",5.30,5.90
"24830073",7.50,7.70
"24830074",6.30,6.30
"24830075",4.90,0.00
"24830076",5.30,4.50
"24830077",4.70,0.00
"24830078",6.20,11.80
"24830079",5.50,0.00
"24830080",6.20,7.70
"24830081",11.60,11.80
"24830082",6.70,4.30
"24830083",10.00,17.60
"24830084",6.40,7.70
"24830085",12.60,15.80
"24830086",6.60,6.70
"24830087",5.60,0.00
"24830088",6.90,0.00
"24830089",5.30,0.00
"24830090",7.70,9.10
"24830091",4.10,4.50
"24830092",7.30,9.10
"24830093",,
"24830095",,
"24830096",,
"2484",6.20,5.20
"24840037",,
"24840038",,
"24840039",,
"24840040",6.20,0.00
"24840041",2.20,0.00
"24840042",6.80,0.00
"24840043",5.70,0.00
"24840044",6.60,13.30
"24840045",3.60,4.20
"24840046",3.10,5.60
"24840047",6.00,0.00
"24840048",7.80,4.50
"24840049",7.10,11.10
"24840050",4.40,0.00
"24840051",2.40,0.00
"24840052",4.50,0.00
"24840053",12.20,7.10
"24840054",7.20,11.80
"24840055",7.90,7.70
"24840056",,
"24840057",,
"24840058",3.30,0.00
"24840059",9.20,6.30
"24840060",8.70,13.00
"24840061",4.20,0.00
"24840062",6.60,9.10
"24840063",3.60,5.90
"24840064",5.60,0.00
"24840065",5.10,4.80
"24840066",8.30,5.30
"24840067",5.20,7.70
"24840068",,
"24840069",10.00,18.80
"24840070",5.60,6.50
"2485",4.50,3.20
"24850044",7.10,12.50
"24850045",6.30,0.00
"24850046",5.00,10.00
"24850047",3.20,4.30
"24850048",2.20,0.00
"24850049",3.00,0.00
"24850050",3.40,4.30
"24850051",3.50,11.10
"24850052",2.50,5.90
"24850053",6.00,0.00
"24850054",1.10,0.00
"24850055",4.70,7.70
"24850056",11.60,0.00
"24850057",1.00,0.00
"24850058",3.20,0.00
"24850059",10.30,10.00
"24850060",2.10,5.60
"24850061",1.60,0.00
"24850062",8.10,13.60
"24850063",,
"24850064",,
"24850065",,
"24850066",,
"24850067",,
"24850068",,
"24850069",,
"24850070",5.90,0.00
"24850071",4.20,0.00
"24850072",,
"24850073",3.20,0.00
"24850074",5.70,7.70
"24850075",4.60,0.00
"24850076",8.60,11.10
"24850077",,
"24850078",8.10,8.30
"24850079",,
"24850080",,
"24850081",,
"24850082",,
"24850083",2.00,0.00
"24850084",,
"24850085",1.00,0.00
"24850086",5.30,5.90
"24850087",4.40,6.30
"24850088",4.30,6.30
"24850089",4.70,5.60
"24850090",4.60,0.00
"24850091",,
"2486",5.00,3.30
"24860073",1.00,1.90
"24860074",0.90,0.00
"24860075",3.70,2.30
"24860076",3.80,0.00
"24860077",3.60,3.80
"24860078",2.00,0.00
"24860079",2.20,0.00
"24860080",2.70,0.00
"24860082",1.70,0.00
"24860083",20.20,29.40
