"","hr.age.pry.HR_code","hr.age.pry.Age","hr.age.pry.Count","hr.age.pry.Sex","hr.age.pry.Year"
"1543","2401","/60-64years;Males","8155","Male",2011
"1544","2402","/60-64years;Males","10150","Male",2011
"1545","2403","/60-64years;Males","23785","Male",2011
"1546","2404","/60-64years;Males","18570","Male",2011
"1547","2405","/60-64years;Males","11375","Male",2011
"1548","2406","/60-64years;Males","49505","Male",2011
"1549","2407","/60-64years;Males","11215","Male",2011
"1550","2408","/60-64years;Males","4935","Male",2011
"1551","2409","/60-64years;Males","3210","Male",2011
"1552","2410","/60-64years;Males","450","Male",2011
"1553","2411","/60-64years;Males","4115","Male",2011
"1554","2412","/60-64years;Males","15125","Male",2011
"1555","2413","/60-64years;Males","10575","Male",2011
"1556","2414","/60-64years;Males","15095","Male",2011
"1557","2415","/60-64years;Males","18165","Male",2011
"1558","2416","/60-64years;Males","45690","Male",2011
"1559","2417","/60-64years;Males","180","Male",2011
"1560","2418","/60-64years;Males","215","Male",2011
"1561","3526","/60-64years;Males","4365","Male",2011
"1562","3527","/60-64years;Males","4040","Male",2011
"1563","3530","/60-64years;Males","16075","Male",2011
"1564","3531","/60-64years;Males","2750","Male",2011
"1565","3533","/60-64years;Males","6385","Male",2011
"1566","3534","/60-64years;Males","3995","Male",2011
"1567","3535","/60-64years;Males","7135","Male",2011
"1568","3536","/60-64years;Males","12600","Male",2011
"1569","3537","/60-64years;Males","14840","Male",2011
"1570","3538","/60-64years;Males","5940","Male",2011
"1571","3539","/60-64years;Males","2235","Male",2011
"1572","3540","/60-64years;Males","3535","Male",2011
"1573","3541","/60-64years;Males","6255","Male",2011
"1574","3542","/60-64years;Males","4520","Male",2011
"1575","3543","/60-64years;Males","6325","Male",2011
"1576","3544","/60-64years;Males","12360","Male",2011
"1577","3546","/60-64years;Males","14210","Male",2011
"1578","3547","/60-64years;Males","4735","Male",2011
"1579","3549","/60-64years;Males","2420","Male",2011
"1580","3551","/60-64years;Males","24385","Male",2011
"1581","3552","/60-64years;Males","3115","Male",2011
"1582","3553","/60-64years;Males","31955","Male",2011
"1583","3554","/60-64years;Males","2195","Male",2011
"1584","3555","/60-64years;Males","4865","Male",2011
"1585","3556","/60-64years;Males","2800","Male",2011
"1586","3557","/60-64years;Males","3650","Male",2011
"1587","3558","/60-64years;Males","6800","Male",2011
"1588","3560","/60-64years;Males","15760","Male",2011
"1589","3561","/60-64years;Males","6770","Male",2011
"1590","3562","/60-64years;Males","5595","Male",2011
"1591","3563","/60-64years;Males","1395","Male",2011
"1592","3565","/60-64years;Males","12910","Male",2011
"1593","3566","/60-64years;Males","7370","Male",2011
"1594","3568","/60-64years;Males","11635","Male",2011
"1595","3570","/60-64years;Males","28225","Male",2011
"1596","3595","/60-64years;Males","66220","Male",2011
"1597","4601","/60-64years;Males","18680","Male",2011
"1598","4602","/60-64years;Males","4920","Male",2011
"1599","4603","/60-64years;Males","4405","Male",2011
"1600","4604","/60-64years;Males","1360","Male",2011
"1601","4605","/60-64years;Males","4395","Male",2011
"1602","4701","/60-64years;Males","1575","Male",2011
"1603","4702","/60-64years;Males","1830","Male",2011
"1604","4703","/60-64years;Males","1325","Male",2011
"1605","4704","/60-64years;Males","6810","Male",2011
"1606","4705","/60-64years;Males","1910","Male",2011
"1607","4706","/60-64years;Males","8055","Male",2011
"1608","4707","/60-64years;Males","1355","Male",2011
"1609","4708","/60-64years;Males","1370","Male",2011
"1610","4709","/60-64years;Males","2220","Male",2011
"1611","4710","/60-64years;Males","1755","Male",2011
"1612","4711","/60-64years;Males","345","Male",2011
"1613","4712","/60-64years;Males","195","Male",2011
"1614","4713","/60-64years;Males","90","Male",2011
"1615","4831","/60-64years;Males","7330","Male",2011
"1616","4832","/60-64years;Males","33115","Male",2011
"1617","4833","/60-64years;Males","12025","Male",2011
"1618","4834","/60-64years;Males","29115","Male",2011
"1619","4835","/60-64years;Males","9325","Male",2011
"1620","5911","/60-64years;Males","3120","Male",2011
"1621","5912","/60-64years;Males","3495","Male",2011
"1622","5913","/60-64years;Males","12390","Male",2011
"1623","5914","/60-64years;Males","8385","Male",2011
"1624","5921","/60-64years;Males","7900","Male",2011
"1625","5922","/60-64years;Males","16405","Male",2011
"1626","5923","/60-64years;Males","20485","Male",2011
"1627","5931","/60-64years;Males","6155","Male",2011
"1628","5932","/60-64years;Males","17660","Male",2011
"1629","5933","/60-64years;Males","9175","Male",2011
"1630","5941","/60-64years;Males","12985","Male",2011
"1631","5942","/60-64years;Males","10845","Male",2011
"1632","5943","/60-64years;Males","5100","Male",2011
"1633","5951","/60-64years;Males","2520","Male",2011
"1634","5952","/60-64years;Males","4640","Male",2011
"1635","5953","/60-64years;Males","1550","Male",2011
"1636","6001","/60-64years;Males","1105","Male",2011
"1637","6101","/60-64years;Males","930","Male",2011
"1638","6201","/60-64years;Males","495","Male",2011
"1639","1011","/65-69years;Males","7875","Male",2011
"1640","1012","/65-69years;Males","2995","Male",2011
"1641","1013","/65-69years;Males","2390","Male",2011
"1642","1014","/65-69years;Males","815","Male",2011
"1643","1100","/65-69years;Males","3520","Male",2011
"1644","1211","/65-69years;Males","2000","Male",2011
"1645","1212","/65-69years;Males","1790","Male",2011
"1646","1223","/65-69years;Males","2290","Male",2011
"1647","1234","/65-69years;Males","1965","Male",2011
"1648","1235","/65-69years;Males","980","Male",2011
"1649","1246","/65-69years;Males","1335","Male",2011
"1650","1247","/65-69years;Males","1395","Male",2011
"1651","1258","/65-69years;Males","3505","Male",2011
"1652","1269","/65-69years;Males","8555","Male",2011
"1653","1301","/65-69years;Males","5100","Male",2011
"1654","1302","/65-69years;Males","4250","Male",2011
"1655","1303","/65-69years;Males","4055","Male",2011
"1656","1304","/65-69years;Males","1355","Male",2011
"1657","1305","/65-69years;Males","855","Male",2011
"1658","1306","/65-69years;Males","2495","Male",2011
"1659","1307","/65-69years;Males","1330","Male",2011
"1660","2401","/65-69years;Males","6200","Male",2011
"1661","2402","/65-69years;Males","7635","Male",2011
"1662","2403","/65-69years;Males","18640","Male",2011
"1663","2404","/65-69years;Males","14890","Male",2011
"1664","2405","/65-69years;Males","8985","Male",2011
"1665","2406","/65-69years;Males","36425","Male",2011
"1666","2407","/65-69years;Males","8225","Male",2011
"1667","2408","/65-69years;Males","3655","Male",2011
"1668","2409","/65-69years;Males","2345","Male",2011
"1669","2410","/65-69years;Males","340","Male",2011
"1670","2411","/65-69years;Males","3025","Male",2011
"1671","2412","/65-69years;Males","11395","Male",2011
"1672","2413","/65-69years;Males","8385","Male",2011
"1673","2414","/65-69years;Males","12145","Male",2011
"1674","2415","/65-69years;Males","14720","Male",2011
"1675","2416","/65-69years;Males","37095","Male",2011
"1676","2417","/65-69years;Males","70","Male",2011
"1677","2418","/65-69years;Males","145","Male",2011
"1678","3526","/65-69years;Males","3335","Male",2011
"1679","3527","/65-69years;Males","2790","Male",2011
"1680","3530","/65-69years;Males","11175","Male",2011
"1681","3531","/65-69years;Males","2185","Male",2011
"1682","3533","/65-69years;Males","5095","Male",2011
"1683","3534","/65-69years;Males","2990","Male",2011
"1684","3535","/65-69years;Males","6000","Male",2011
"1685","3536","/65-69years;Males","9690","Male",2011
"1686","3537","/65-69years;Males","10995","Male",2011
"1687","3538","/65-69years;Males","4580","Male",2011
"1688","3539","/65-69years;Males","1730","Male",2011
"1689","3540","/65-69years;Males","2635","Male",2011
"1690","3541","/65-69years;Males","4840","Male",2011
"1691","3542","/65-69years;Males","3495","Male",2011
"1692","3543","/65-69years;Males","5005","Male",2011
"1693","3544","/65-69years;Males","9075","Male",2011
"1694","3546","/65-69years;Males","11345","Male",2011
"1695","3547","/65-69years;Males","3770","Male",2011
"1696","3549","/65-69years;Males","1640","Male",2011
"1697","3551","/65-69years;Males","16935","Male",2011
"1698","3552","/65-69years;Males","2405","Male",2011
"1699","3553","/65-69years;Males","22585","Male",2011
"1700","3554","/65-69years;Males","1590","Male",2011
"1701","3555","/65-69years;Males","3835","Male",2011
"1702","3556","/65-69years;Males","2040","Male",2011
"1703","3557","/65-69years;Males","2720","Male",2011
"1704","3558","/65-69years;Males","5200","Male",2011
"1705","3560","/65-69years;Males","12425","Male",2011
"1706","3561","/65-69years;Males","4925","Male",2011
"1707","3562","/65-69years;Males","3790","Male",2011
"1708","3563","/65-69years;Males","980","Male",2011
"1709","3565","/65-69years;Males","9120","Male",2011
"1710","3566","/65-69years;Males","5425","Male",2011
"1711","3568","/65-69years;Males","8680","Male",2011
"1712","3570","/65-69years;Males","18625","Male",2011
"1713","3595","/65-69years;Males","47275","Male",2011
"1714","4601","/65-69years;Males","13020","Male",2011
"1715","4602","/65-69years;Males","3835","Male",2011
"1716","4603","/65-69years;Males","3410","Male",2011
"1717","4604","/65-69years;Males","880","Male",2011
"1718","4605","/65-69years;Males","3395","Male",2011
"1719","4701","/65-69years;Males","1220","Male",2011
"1720","4702","/65-69years;Males","1300","Male",2011
"1721","4703","/65-69years;Males","1025","Male",2011
"1722","4704","/65-69years;Males","4670","Male",2011
"1723","4705","/65-69years;Males","1510","Male",2011
"1724","4706","/65-69years;Males","5460","Male",2011
"1725","4707","/65-69years;Males","1060","Male",2011
"1726","4708","/65-69years;Males","1190","Male",2011
"1727","4709","/65-69years;Males","1620","Male",2011
"1728","4710","/65-69years;Males","1300","Male",2011
"1729","4711","/65-69years;Males","195","Male",2011
"1730","4712","/65-69years;Males","130","Male",2011
"1731","4713","/65-69years;Males","85","Male",2011
"1732","4831","/65-69years;Males","5465","Male",2011
"1733","4832","/65-69years;Males","21265","Male",2011
"1734","4833","/65-69years;Males","8940","Male",2011
"1735","4834","/65-69years;Males","19520","Male",2011
"1736","4835","/65-69years;Males","6655","Male",2011
"1737","5911","/65-69years;Males","2240","Male",2011
"1738","5912","/65-69years;Males","2530","Male",2011
"1739","5913","/65-69years;Males","9995","Male",2011
"1740","5914","/65-69years;Males","6555","Male",2011
"1741","5921","/65-69years;Males","6295","Male",2011
"1742","5922","/65-69years;Males","11225","Male",2011
"1743","5923","/65-69years;Males","15230","Male",2011
"1744","5931","/65-69years;Males","3820","Male",2011
"1745","5932","/65-69years;Males","11295","Male",2011
"1746","5933","/65-69years;Males","7230","Male",2011
"1747","5941","/65-69years;Males","9420","Male",2011
"1748","5942","/65-69years;Males","8640","Male",2011
"1749","5943","/65-69years;Males","3850","Male",2011
"1750","5951","/65-69years;Males","1795","Male",2011
"1751","5952","/65-69years;Males","3355","Male",2011
"1752","5953","/65-69years;Males","1045","Male",2011
"1753","6001","/65-69years;Males","715","Male",2011
"1754","6101","/65-69years;Males","540","Male",2011
"1755","6201","/65-69years;Males","290","Male",2011
"1756","1011","/70-74years;Males","5240","Male",2011
"1757","1012","/70-74years;Males","2220","Male",2011
"1758","1013","/70-74years;Males","1765","Male",2011
"1759","1014","/70-74years;Males","540","Male",2011
"1760","1100","/70-74years;Males","2650","Male",2011
"1761","1211","/70-74years;Males","1485","Male",2011
"1762","1212","/70-74years;Males","1300","Male",2011
"1763","1223","/70-74years;Males","1815","Male",2011
"1764","1234","/70-74years;Males","1350","Male",2011
"1765","1235","/70-74years;Males","840","Male",2011
"1766","1246","/70-74years;Males","935","Male",2011
"1767","1247","/70-74years;Males","1015","Male",2011
"1768","1258","/70-74years;Males","2685","Male",2011
"1769","1269","/70-74years;Males","5880","Male",2011
"1770","1301","/70-74years;Males","3690","Male",2011
"1771","1302","/70-74years;Males","3090","Male",2011
"1772","1303","/70-74years;Males","3060","Male",2011
"1773","1304","/70-74years;Males","885","Male",2011
"1774","1305","/70-74years;Males","605","Male",2011
"1775","1306","/70-74years;Males","1755","Male",2011
"1776","1307","/70-74years;Males","975","Male",2011
"1777","2401","/70-74years;Males","4270","Male",2011
"1778","2402","/70-74years;Males","5290","Male",2011
"1779","2403","/70-74years;Males","12710","Male",2011
"1780","2404","/70-74years;Males","10175","Male",2011
"1781","2405","/70-74years;Males","5830","Male",2011
"1782","2406","/70-74years;Males","28610","Male",2011
"1783","2407","/70-74years;Males","5270","Male",2011
"1784","2408","/70-74years;Males","2490","Male",2011
"1785","2409","/70-74years;Males","1715","Male",2011
"1786","2410","/70-74years;Males","200","Male",2011
"1787","2411","/70-74years;Males","2205","Male",2011
"1788","2412","/70-74years;Males","7620","Male",2011
"1789","2413","/70-74years;Males","6750","Male",2011
"1790","2414","/70-74years;Males","8080","Male",2011
"1791","2415","/70-74years;Males","9715","Male",2011
"1792","2416","/70-74years;Males","24660","Male",2011
"1793","2417","/70-74years;Males","65","Male",2011
"1794","2418","/70-74years;Males","95","Male",2011
"1795","3526","/70-74years;Males","2865","Male",2011
"1796","3527","/70-74years;Males","2135","Male",2011
"1797","3530","/70-74years;Males","7965","Male",2011
"1798","3531","/70-74years;Males","1620","Male",2011
"1799","3533","/70-74years;Males","3860","Male",2011
"1800","3534","/70-74years;Males","2235","Male",2011
"1801","3535","/70-74years;Males","4490","Male",2011
"1802","3536","/70-74years;Males","7230","Male",2011
"1803","3537","/70-74years;Males","8645","Male",2011
"1804","3538","/70-74years;Males","3575","Male",2011
"1805","3539","/70-74years;Males","1360","Male",2011
"1806","3540","/70-74years;Males","2080","Male",2011
"1807","3541","/70-74years;Males","3685","Male",2011
"1808","3542","/70-74years;Males","2550","Male",2011
"1809","3543","/70-74years;Males","3605","Male",2011
"1810","3544","/70-74years;Males","6785","Male",2011
"1811","3546","/70-74years;Males","8590","Male",2011
"1812","3547","/70-74years;Males","2905","Male",2011
"1813","3549","/70-74years;Males","1225","Male",2011
"1814","3551","/70-74years;Males","12360","Male",2011
"1815","3552","/70-74years;Males","1945","Male",2011
"1816","3553","/70-74years;Males","16360","Male",2011
"1817","3554","/70-74years;Males","1310","Male",2011
"1818","3555","/70-74years;Males","2865","Male",2011
"1819","3556","/70-74years;Males","1390","Male",2011
"1820","3557","/70-74years;Males","2160","Male",2011
"1821","3558","/70-74years;Males","3845","Male",2011
"1822","3560","/70-74years;Males","9320","Male",2011
"1823","3561","/70-74years;Males","3725","Male",2011
"1824","3562","/70-74years;Males","2910","Male",2011
"1825","3563","/70-74years;Males","770","Male",2011
"1826","3565","/70-74years;Males","7080","Male",2011
"1827","3566","/70-74years;Males","3900","Male",2011
"1828","3568","/70-74years;Males","6355","Male",2011
"1829","3570","/70-74years;Males","14565","Male",2011
"1830","3595","/70-74years;Males","38060","Male",2011
"1831","4601","/70-74years;Males","9430","Male",2011
"1832","4602","/70-74years;Males","2945","Male",2011
"1833","4603","/70-74years;Males","2570","Male",2011
"1834","4604","/70-74years;Males","570","Male",2011
