"","hr.age.pry.HR_code","hr.age.pry.Age","hr.age.pry.Count","hr.age.pry.Sex","hr.age.pry.Year"
"739","2416","25-29","40315","Male",2016
"740","2417","25-29","580","Male",2016
"741","2418","25-29","615","Male",2016
"742","3526","25-29","2960","Male",2016
"743","3527","25-29","3830","Male",2016
"744","3530","25-29","18855","Male",2016
"745","3531","25-29","2180","Male",2016
"746","3533","25-29","4085","Male",2016
"747","3534","25-29","2835","Male",2016
"748","3535","25-29","3910","Male",2016
"749","3536","25-29","12995","Male",2016
"750","3537","25-29","17915","Male",2016
"751","3538","25-29","4300","Male",2016
"752","3539","25-29","1540","Male",2016
"753","3540","25-29","2580","Male",2016
"754","3541","25-29","6200","Male",2016
"755","3542","25-29","3580","Male",2016
"756","3543","25-29","4005","Male",2016
"757","3544","25-29","15905","Male",2016
"758","3546","25-29","12710","Male",2016
"759","3547","25-29","3385","Male",2016
"760","3549","25-29","2245","Male",2016
"761","3551","25-29","31675","Male",2016
"762","3552","25-29","3205","Male",2016
"763","3553","25-29","46710","Male",2016
"764","3554","25-29","2160","Male",2016
"765","3555","25-29","5825","Male",2016
"766","3556","25-29","2590","Male",2016
"767","3557","25-29","3445","Male",2016
"768","3558","25-29","5245","Male",2016
"769","3560","25-29","15465","Male",2016
"770","3561","25-29","5760","Male",2016
"771","3562","25-29","4840","Male",2016
"772","3563","25-29","850","Male",2016
"773","3565","25-29","18920","Male",2016
"774","3566","25-29","9155","Male",2016
"775","3568","25-29","11905","Male",2016
"776","3570","25-29","32135","Male",2016
"777","3595","25-29","113910","Male",2016
"778","4601","25-29","26425","Male",2016
"779","4602","25-29","5040","Male",2016
"780","4603","25-29","3480","Male",2016
"781","4604","25-29","2685","Male",2016
"782","4605","25-29","5900","Male",2016
"783","4701","25-29","1920","Male",2016
"784","4702","25-29","1705","Male",2016
"785","4703","25-29","1200","Male",2016
"786","4704","25-29","10785","Male",2016
"787","4705","25-29","1495","Male",2016
"788","4706","25-29","13965","Male",2016
"789","4707","25-29","1230","Male",2016
"790","4708","25-29","980","Male",2016
"791","4709","25-29","2275","Male",2016
"792","4710","25-29","2580","Male",2016
"793","4711","25-29","855","Male",2016
"794","4712","25-29","390","Male",2016
"795","4713","25-29","180","Male",2016
"796","4831","25-29","9650","Male",2016
"797","4832","25-29","58450","Male",2016
"798","4833","25-29","15480","Male",2016
"799","4834","25-29","55330","Male",2016
"800","4835","25-29","17790","Male",2016
"801","5911","25-29","2055","Male",2016
"802","5912","25-29","1730","Male",2016
"803","5913","25-29","9675","Male",2016
"804","5914","25-29","6285","Male",2016
"805","5921","25-29","8855","Male",2016
"806","5922","25-29","22595","Male",2016
"807","5923","25-29","23535","Male",2016
"808","5931","25-29","6920","Male",2016
"809","5932","25-29","31680","Male",2016
"810","5933","25-29","7170","Male",2016
"811","5941","25-29","12180","Male",2016
"812","5942","25-29","6415","Male",2016
"813","5943","25-29","2770","Male",2016
"814","5951","25-29","2285","Male",2016
"815","5952","25-29","4680","Male",2016
"816","5953","25-29","2880","Male",2016
"817","6001","25-29","1270","Male",2016
"818","6101","25-29","1760","Male",2016
"819","6201","25-29","1610","Male",2016
"820","1011","30-34","9530","Male",2016
"821","1012","30-34","1850","Male",2016
"822","1013","30-34","1685","Male",2016
"823","1014","30-34","1095","Male",2016
"824","1100","30-34","3755","Male",2016
"825","1211","30-34","1200","Male",2016
"826","1212","30-34","1170","Male",2016
"827","1223","30-34","1945","Male",2016
"828","1234","30-34","1810","Male",2016
"829","1235","30-34","615","Male",2016
"830","1246","30-34","980","Male",2016
"831","1247","30-34","895","Male",2016
"832","1258","30-34","2580","Male",2016
"833","1269","30-34","13945","Male",2016
"834","1301","30-34","6275","Male",2016
"835","1302","30-34","4410","Male",2016
"836","1303","30-34","5165","Male",2016
"837","1304","30-34","1175","Male",2016
"838","1305","30-34","500","Male",2016
"839","1306","30-34","1695","Male",2016
"840","1307","30-34","1255","Male",2016
"841","2401","30-34","5065","Male",2016
"842","2402","30-34","8365","Male",2016
"843","2403","30-34","24460","Male",2016
"844","2404","30-34","14390","Male",2016
"845","2405","30-34","9270","Male",2016
"846","2406","30-34","74675","Male",2016
"847","2407","30-34","11850","Male",2016
"848","2408","30-34","4515","Male",2016
"849","2409","30-34","2670","Male",2016
"850","2410","30-34","490","Male",2016
"851","2411","30-34","2010","Male",2016
"852","2412","30-34","12460","Male",2016
"853","2413","30-34","11460","Male",2016
"854","2414","30-34","14140","Male",2016
"855","2415","30-34","16530","Male",2016
"856","2416","30-34","43175","Male",2016
"857","2417","30-34","475","Male",2016
"858","2418","30-34","545","Male",2016
"859","3526","30-34","2810","Male",2016
"860","3527","30-34","4050","Male",2016
"861","3530","30-34","19130","Male",2016
"862","3531","30-34","2365","Male",2016
"863","3533","30-34","4260","Male",2016
"864","3534","30-34","2835","Male",2016
"865","3535","30-34","3950","Male",2016
"866","3536","30-34","13990","Male",2016
"867","3537","30-34","17200","Male",2016
"868","3538","30-34","4290","Male",2016
"869","3539","30-34","1465","Male",2016
"870","3540","30-34","2675","Male",2016
"871","3541","30-34","5875","Male",2016
"872","3542","30-34","3525","Male",2016
"873","3543","30-34","3935","Male",2016
"874","3544","30-34","14600","Male",2016
"875","3546","30-34","11760","Male",2016
"876","3547","30-34","3125","Male",2016
"877","3549","30-34","1990","Male",2016
"878","3551","30-34","30110","Male",2016
"879","3552","30-34","3390","Male",2016
"880","3553","30-34","44775","Male",2016
"881","3554","30-34","2145","Male",2016
"882","3555","30-34","5635","Male",2016
"883","3556","30-34","2475","Male",2016
"884","3557","30-34","3405","Male",2016
"885","3558","30-34","5350","Male",2016
"886","3560","30-34","15500","Male",2016
"887","3561","30-34","5630","Male",2016
"888","3562","30-34","4470","Male",2016
"889","3563","30-34","890","Male",2016
"890","3565","30-34","18135","Male",2016
"891","3566","30-34","8940","Male",2016
"892","3568","30-34","10535","Male",2016
"893","3570","30-34","30110","Male",2016
"894","3595","30-34","108900","Male",2016
"895","4601","30-34","25570","Male",2016
"896","4602","30-34","5125","Male",2016
"897","4603","30-34","3250","Male",2016
"898","4604","30-34","2295","Male",2016
"899","4605","30-34","6005","Male",2016
"900","4701","30-34","1930","Male",2016
"901","4702","30-34","1650","Male",2016
"902","4703","30-34","1260","Male",2016
"903","4704","30-34","10825","Male",2016
"904","4705","30-34","1455","Male",2016
"905","4706","30-34","13585","Male",2016
"906","4707","30-34","1210","Male",2016
"907","4708","30-34","1005","Male",2016
"908","4709","30-34","2215","Male",2016
"909","4710","30-34","2670","Male",2016
"910","4711","30-34","695","Male",2016
"911","4712","30-34","260","Male",2016
"912","4713","30-34","215","Male",2016
"913","4831","30-34","9910","Male",2016
"914","4832","30-34","65150","Male",2016
"915","4833","30-34","16245","Male",2016
"916","4834","30-34","56560","Male",2016
"917","4835","30-34","18980","Male",2016
"918","5911","30-34","2395","Male",2016
"919","5912","30-34","2100","Male",2016
"920","5913","30-34","9910","Male",2016
"921","5914","30-34","6455","Male",2016
"922","5921","30-34","9370","Male",2016
"923","5922","30-34","22565","Male",2016
"924","5923","30-34","25070","Male",2016
"925","5931","30-34","6175","Male",2016
"926","5932","30-34","31485","Male",2016
"927","5933","30-34","7660","Male",2016
"928","5941","30-34","12335","Male",2016
"929","5942","30-34","6775","Male",2016
"930","5943","30-34","3105","Male",2016
"931","5951","30-34","2260","Male",2016
"932","5952","30-34","4495","Male",2016
"933","5953","30-34","2975","Male",2016
"934","6001","30-34","1390","Male",2016
"935","6101","30-34","1680","Male",2016
"936","6201","30-34","1400","Male",2016
"937","1011","35-39","9455","Male",2016
"938","1012","35-39","2215","Male",2016
"939","1013","35-39","1725","Male",2016
"940","1014","35-39","1130","Male",2016
"941","1100","35-39","3850","Male",2016
"942","1211","35-39","1270","Male",2016
"943","1212","35-39","1280","Male",2016
"944","1223","35-39","1970","Male",2016
"945","1234","35-39","1940","Male",2016
"946","1235","35-39","675","Male",2016
"947","1246","35-39","1165","Male",2016
"948","1247","35-39","985","Male",2016
"949","1258","35-39","2520","Male",2016
"950","1269","35-39","12765","Male",2016
"951","1301","35-39","6635","Male",2016
"952","1302","35-39","4815","Male",2016
"953","1303","35-39","5145","Male",2016
"954","1304","35-39","1330","Male",2016
"955","1305","35-39","580","Male",2016
"956","1306","35-39","1935","Male",2016
"957","1307","35-39","1545","Male",2016
"958","2401","35-39","5715","Male",2016
"959","2402","35-39","8900","Male",2016
"960","2403","35-39","25290","Male",2016
"961","2404","35-39","15980","Male",2016
"962","2405","35-39","9895","Male",2016
"963","2406","35-39","73445","Male",2016
"964","2407","35-39","12455","Male",2016
"965","2408","35-39","4395","Male",2016
"966","2409","35-39","2810","Male",2016
"967","2410","35-39","515","Male",2016
"968","2411","35-39","2295","Male",2016
"969","2412","35-39","13895","Male",2016
"970","2413","35-39","12970","Male",2016
"971","2414","35-39","16180","Male",2016
"972","2415","35-39","18575","Male",2016
"973","2416","35-39","50150","Male",2016
"974","2417","35-39","395","Male",2016
"975","2418","35-39","615","Male",2016
"976","3526","35-39","2725","Male",2016
"977","3527","35-39","4010","Male",2016
"978","3530","35-39","19475","Male",2016
"979","3531","35-39","2460","Male",2016
"980","3533","35-39","4045","Male",2016
"981","3534","35-39","2740","Male",2016
"982","3535","35-39","3940","Male",2016
"983","3536","35-39","17535","Male",2016
"984","3537","35-39","15785","Male",2016
"985","3538","35-39","4115","Male",2016
"986","3539","35-39","1465","Male",2016
"987","3540","35-39","2725","Male",2016
"988","3541","35-39","5520","Male",2016
"989","3542","35-39","3285","Male",2016
"990","3543","35-39","4000","Male",2016
"991","3544","35-39","13585","Male",2016
"992","3546","35-39","11565","Male",2016
"993","3547","35-39","3145","Male",2016
"994","3549","35-39","2130","Male",2016
"995","3551","35-39","28325","Male",2016
"996","3552","35-39","3295","Male",2016
"997","3553","35-39","44915","Male",2016
"998","3554","35-39","2100","Male",2016
"999","3555","35-39","5160","Male",2016
"1000","3556","35-39","2360","Male",2016
"1001","3557","35-39","2865","Male",2016
"1002","3558","35-39","5305","Male",2016
"1003","3560","35-39","15205","Male",2016
"1004","3561","35-39","5555","Male",2016
"1005","3562","35-39","4250","Male",2016
"1006","3563","35-39","865","Male",2016
"1007","3565","35-39","17270","Male",2016
"1008","3566","35-39","8780","Male",2016
"1009","3568","35-39","11070","Male",2016
"1010","3570","35-39","31255","Male",2016
"1011","3595","35-39","94065","Male",2016
"1012","4601","35-39","23840","Male",2016
"1013","4602","35-39","4920","Male",2016
"1014","4603","35-39","3265","Male",2016
"1015","4604","35-39","2055","Male",2016
"1016","4605","35-39","5765","Male",2016
"1017","4701","35-39","2005","Male",2016
"1018","4702","35-39","1625","Male",2016
"1019","4703","35-39","1255","Male",2016
"1020","4704","35-39","10000","Male",2016
"1021","4705","35-39","1550","Male",2016
"1022","4706","35-39","12130","Male",2016
"1023","4707","35-39","1225","Male",2016
"1024","4708","35-39","1110","Male",2016
"1025","4709","35-39","2035","Male",2016
"1026","4710","35-39","2365","Male",2016
"1027","4711","35-39","615","Male",2016
"1028","4712","35-39","230","Male",2016
"1029","4713","35-39","135","Male",2016
"1030","4831","35-39","9425","Male",2016
"1031","4832","35-39","61265","Male",2016
"1032","4833","35-39","15435","Male",2016
"1033","4834","35-39","50800","Male",2016
"1034","4835","35-39","16780","Male",2016
"1035","5911","35-39","2515","Male",2016
"1036","5912","35-39","2295","Male",2016
"1037","5913","35-39","9395","Male",2016
"1038","5914","35-39","5790","Male",2016
"1039","5921","35-39","8845","Male",2016
"1040","5922","35-39","21190","Male",2016
"1041","5923","35-39","24805","Male",2016
"1042","5931","35-39","5520","Male",2016
"1043","5932","35-39","24705","Male",2016
"1044","5933","35-39","7895","Male",2016
"1045","5941","35-39","11675","Male",2016
"1046","5942","35-39","6645","Male",2016
"1047","5943","35-39","3200","Male",2016
"1048","5951","35-39","2135","Male",2016
"1049","5952","35-39","4150","Male",2016
"1050","5953","35-39","2365","Male",2016
"1051","6001","35-39","1235","Male",2016
"1052","6101","35-39","1550","Male",2016
"1053","6201","35-39","1195","Male",2016
"1054","1011","40-44","10310","Male",2016
"1055","1012","40-44","2850","Male",2016
"1056","1013","40-44","2255","Male",2016
"1057","1014","40-44","1335","Male",2016
"1058","1100","40-44","4205","Male",2016
"1059","1211","40-44","1605","Male",2016
"1060","1212","40-44","1560","Male",2016
"1061","1223","40-44","2245","Male",2016
"1062","1234","40-44","2255","Male",2016
"1063","1235","40-44","835","Male",2016
"1064","1246","40-44","1250","Male",2016
"1065","1247","40-44","1145","Male",2016
"1066","1258","40-44","2920","Male",2016
"1067","1269","40-44","13390","Male",2016
"1068","1301","40-44","6995","Male",2016
"1069","1302","40-44","5270","Male",2016
"1070","1303","40-44","5465","Male",2016
"1071","1304","40-44","1465","Male",2016
"1072","1305","40-44","610","Male",2016
"1073","1306","40-44","2285","Male",2016
"1074","1307","40-44","1865","Male",2016
"1075","2401","40-44","5140","Male",2016
"1076","2402","40-44","7455","Male",2016
"1077","2403","40-44","21755","Male",2016
"1078","2404","40-44","13710","Male",2016
"1079","2405","40-44","8685","Male",2016
"1080","2406","40-44","65105","Male",2016
"1081","2407","40-44","12525","Male",2016
"1082","2408","40-44","4300","Male",2016
"1083","2409","40-44","2920","Male",2016
"1084","2410","40-44","460","Male",2016
"1085","2411","40-44","2380","Male",2016
"1086","2412","40-44","12545","Male",2016
"1087","2413","40-44","13970","Male",2016
"1088","2414","40-44","15590","Male",2016
"1089","2415","40-44","18665","Male",2016
"1090","2416","40-44","48060","Male",2016
"1091","2417","40-44","385","Male",2016
"1092","2418","40-44","570","Male",2016
"1093","3526","40-44","2830","Male",2016
"1094","3527","40-44","4145","Male",2016
"1095","3530","40-44","20880","Male",2016
"1096","3531","40-44","2730","Male",2016
"1097","3533","40-44","3925","Male",2016
"1098","3534","40-44","2945","Male",2016
"1099","3535","40-44","4240","Male",2016
"1100","3536","40-44","20975","Male",2016
"1101","3537","40-44","15855","Male",2016
"1102","3538","40-44","4210","Male",2016
"1103","3539","40-44","1495","Male",2016
"1104","3540","40-44","2695","Male",2016
"1105","3541","40-44","5450","Male",2016
"1106","3542","40-44","3380","Male",2016
"1107","3543","40-44","4650","Male",2016
"1108","3544","40-44","13415","Male",2016
"1109","3546","40-44","12575","Male",2016
"1110","3547","40-44","3345","Male",2016
"1111","3549","40-44","2095","Male",2016
"1112","3551","40-44","29880","Male",2016
"1113","3552","40-44","3345","Male",2016
"1114","3553","40-44","47820","Male",2016
"1115","3554","40-44","2210","Male",2016
"1116","3555","40-44","5390","Male",2016
"1117","3556","40-44","2555","Male",2016
"1118","3557","40-44","2705","Male",2016
"1119","3558","40-44","5690","Male",2016
"1120","3560","40-44","16585","Male",2016
"1121","3561","40-44","5975","Male",2016
"1122","3562","40-44","4315","Male",2016
"1123","3563","40-44","880","Male",2016
"1124","3565","40-44","17555","Male",2016
"1125","3566","40-44","9235","Male",2016
