"","clsc.age.pry.CLSC_code","clsc.age.pry.Age","clsc.age.pry.Count","clsc.age.pry.Sex","clsc.age.pry.Year"
"5361","6111","60 - 64","2100","Female",2006
"5362","6112","60 - 64","1870","Female",2006
"5363","6113","60 - 64","1385","Female",2006
"5364","6121","60 - 64","1690","Female",2006
"5365","6122","60 - 64","2365","Female",2006
"5366","6211","60 - 64","1555","Female",2006
"5367","6212","60 - 64","1825","Female",2006
"5368","6221","60 - 64","610","Female",2006
"5369","6222","60 - 64","1335","Female",2006
"5370","6223","60 - 64","705","Female",2006
"5371","6224","60 - 64","1150","Female",2006
"5372","6225","60 - 64","1715","Female",2006
"5373","6311","60 - 64","595","Female",2006
"5374","6312","60 - 64","845","Female",2006
"5375","6313","60 - 64","1825","Female",2006
"5376","6314","60 - 64","310","Female",2006
"5377","6321","60 - 64","725","Female",2006
"5378","6322","60 - 64","960","Female",2006
"5379","6323","60 - 64","635","Female",2006
"5380","6324","60 - 64","315","Female",2006
"5381","6411","60 - 64","1495","Female",2006
"5382","6412","60 - 64","2005","Female",2006
"5383","6421","60 - 64","2175","Female",2006
"5384","6422","60 - 64","2395","Female",2006
"5385","6431","60 - 64","1300","Female",2006
"5386","6432","60 - 64","865","Female",2006
"5387","6511","60 - 64","1310","Female",2006
"5388","6512","60 - 64","2220","Female",2006
"5389","6521","60 - 64","1365","Female",2006
"5390","6522","60 - 64","1480","Female",2006
"5391","6523","60 - 64","1535","Female",2006
"5392","6524","60 - 64","1300","Female",2006
"5393","6531","60 - 64","2195","Female",2006
"5394","6532","60 - 64","1375","Female",2006
"5395","6533","60 - 64","945","Female",2006
"5396","7111","60 - 64","675","Female",2006
"5397","7121","60 - 64","760","Female",2006
"5398","7131","60 - 64","680","Female",2006
"5399","7141","60 - 64","895","Female",2006
"5400","7142","60 - 64","1590","Female",2006
"5401","7143","60 - 64","2790","Female",2006
"5402","7151","60 - 64","840","Female",2006
"5403","7152","60 - 64","660","Female",2006
"5404","8111","60 - 64","625","Female",2006
"5405","8121","60 - 64","615","Female",2006
"5406","8131","60 - 64","1025","Female",2006
"5407","8141","60 - 64","1125","Female",2006
"5408","8151","60 - 64","400","Female",2006
"5409","8152","60 - 64","75","Female",2006
"5410","9111","60 - 64","50","Female",2006
"5411","9121","60 - 64","185","Female",2006
"5412","9122","60 - 64","205","Female",2006
"5413","9123","60 - 64","890","Female",2006
"5414","9131","60 - 64","225","Female",2006
"5415","9141","60 - 64","735","Female",2006
"5416","9151","60 - 64","150","Female",2006
"5417","9161","60 - 64","125","Female",2006
"5418","9171","60 - 64","5","Female",2006
"5419","10011","60 - 64","35","Female",2006
"5420","10012","60 - 64","40","Female",2006
"5421","10013","60 - 64","45","Female",2006
"5422","10014","60 - 64","210","Female",2006
"5423","11111","60 - 64","430","Female",2006
"5424","11112","60 - 64","645","Female",2006
"5425","11121","60 - 64","405","Female",2006
"5426","11131","60 - 64","95","Female",2006
"5427","11132","60 - 64","500","Female",2006
"5428","11133","60 - 64","40","Female",2006
"5429","11141","60 - 64","645","Female",2006
"5430","11211","60 - 64","450","Female",2006
"5431","12111","60 - 64","800","Female",2006
"5432","12112","60 - 64","2130","Female",2006
"5433","12113","60 - 64","1700","Female",2006
"5434","12114","60 - 64","1060","Female",2006
"5435","12115","60 - 64","710","Female",2006
"5436","12121","60 - 64","1595","Female",2006
"5437","12131","60 - 64","515","Female",2006
"5438","12132","60 - 64","1325","Female",2006
"5439","12141","60 - 64","555","Female",2006
"5440","12151","60 - 64","795","Female",2006
"5441","12152","60 - 64","625","Female",2006
"5442","13111","60 - 64","2880","Female",2006
"5443","13112","60 - 64","1600","Female",2006
"5444","13113","60 - 64","2670","Female",2006
"5445","13114","60 - 64","3070","Female",2006
"5446","14111","60 - 64","2050","Female",2006
"5447","14112","60 - 64","1200","Female",2006
"5448","14113","60 - 64","1995","Female",2006
"5449","14114","60 - 64","1355","Female",2006
"5450","14121","60 - 64","2840","Female",2006
"5451","14122","60 - 64","3070","Female",2006
"5452","15111","60 - 64","1330","Female",2006
"5453","15121","60 - 64","1680","Female",2006
"5454","15131","60 - 64","1640","Female",2006
"5455","15141","60 - 64","1095","Female",2006
"5456","15151","60 - 64","2635","Female",2006
"5457","15161","60 - 64","3455","Female",2006
"5458","15171","60 - 64","3345","Female",2006
"5459","16111","60 - 64","4095","Female",2006
"5460","16112","60 - 64","2130","Female",2006
"5461","16121","60 - 64","1320","Female",2006
"5462","16122","60 - 64","3025","Female",2006
"5463","16211","60 - 64","2210","Female",2006
"5464","16212","60 - 64","1975","Female",2006
"5465","16213","60 - 64","3030","Female",2006
"5466","16221","60 - 64","3255","Female",2006
"5467","16222","60 - 64","2440","Female",2006
"5468","16223","60 - 64","425","Female",2006
"5469","16231","60 - 64","1875","Female",2006
"5470","16311","60 - 64","3005","Female",2006
"5471","16321","60 - 64","1930","Female",2006
"5472","16331","60 - 64","755","Female",2006
"5473","16341","60 - 64","1820","Female",2006
"5474","16342","60 - 64","2120","Female",2006
"5475","16343","60 - 64","670","Female",2006
"5476","17011","60 - 64","50","Female",2006
"5477","17012","60 - 64","25","Female",2006
"5478","18011","60 - 64","190","Female",2006
"5479","1111","65 - 69","545","Female",2006
"5480","1121","65 - 69","720","Female",2006
"5481","1131","65 - 69","525","Female",2006
"5482","1141","65 - 69","280","Female",2006
"5483","1151","65 - 69","1235","Female",2006
"5484","1161","65 - 69","480","Female",2006
"5485","1171","65 - 69","590","Female",2006
"5486","1181","65 - 69","450","Female",2006
"5487","2111","65 - 69","765","Female",2006
"5488","2121","65 - 69","615","Female",2006
"5489","2131","65 - 69","1220","Female",2006
"5490","2141","65 - 69","1490","Female",2006
"5491","2151","65 - 69","1830","Female",2006
"5492","2161","65 - 69","500","Female",2006
"5493","3111","65 - 69","1180","Female",2006
"5494","3121","65 - 69","1025","Female",2006
"5495","3122","65 - 69","965","Female",2006
"5496","3123","65 - 69","2315","Female",2006
"5497","3124","65 - 69","950","Female",2006
"5498","3125","65 - 69","640","Female",2006
"5499","3126","65 - 69","1670","Female",2006
"5500","3131","65 - 69","1380","Female",2006
"5501","3132","65 - 69","2370","Female",2006
"5502","3133","65 - 69","1755","Female",2006
"5503","3134","65 - 69","735","Female",2006
"5504","3141","65 - 69","400","Female",2006
"5505","3142","65 - 69","460","Female",2006
"5506","4111","65 - 69","365","Female",2006
"5507","4121","65 - 69","405","Female",2006
"5508","4122","65 - 69","310","Female",2006
"5509","4131","65 - 69","635","Female",2006
"5510","4141","65 - 69","1770","Female",2006
"5511","4151","65 - 69","2160","Female",2006
"5512","4152","65 - 69","1240","Female",2006
"5513","4161","65 - 69","575","Female",2006
"5514","4162","65 - 69","465","Female",2006
"5515","4171","65 - 69","1940","Female",2006
"5516","4181","65 - 69","1480","Female",2006
"5517","4182","65 - 69","565","Female",2006
"5518","5111","65 - 69","1240","Female",2006
"5519","5121","65 - 69","1980","Female",2006
"5520","5131","65 - 69","1345","Female",2006
"5521","5141","65 - 69","400","Female",2006
"5522","5151","65 - 69","3015","Female",2006
"5523","5161","65 - 69","610","Female",2006
"5524","5171","65 - 69","390","Female",2006
"5525","5181","65 - 69","445","Female",2006
"5526","5191","65 - 69","510","Female",2006
"5527","6111","65 - 69","1570","Female",2006
"5528","6112","65 - 69","1605","Female",2006
"5529","6113","65 - 69","1015","Female",2006
"5530","6121","65 - 69","1285","Female",2006
"5531","6122","65 - 69","2040","Female",2006
"5532","6211","65 - 69","1340","Female",2006
"5533","6212","65 - 69","1450","Female",2006
"5534","6221","65 - 69","685","Female",2006
"5535","6222","65 - 69","1005","Female",2006
"5536","6223","65 - 69","570","Female",2006
"5537","6224","65 - 69","1035","Female",2006
"5538","6225","65 - 69","1275","Female",2006
"5539","6311","65 - 69","455","Female",2006
"5540","6312","65 - 69","725","Female",2006
"5541","6313","65 - 69","1530","Female",2006
"5542","6314","65 - 69","275","Female",2006
"5543","6321","65 - 69","520","Female",2006
"5544","6322","65 - 69","620","Female",2006
"5545","6323","65 - 69","565","Female",2006
"5546","6324","65 - 69","250","Female",2006
"5547","6411","65 - 69","1430","Female",2006
"5548","6412","65 - 69","1710","Female",2006
"5549","6421","65 - 69","1815","Female",2006
"5550","6422","65 - 69","2250","Female",2006
"5551","6431","65 - 69","1075","Female",2006
"5552","6432","65 - 69","755","Female",2006
"5553","6511","65 - 69","1200","Female",2006
"5554","6512","65 - 69","2270","Female",2006
"5555","6521","65 - 69","1100","Female",2006
"5556","6522","65 - 69","1360","Female",2006
"5557","6523","65 - 69","1245","Female",2006
"5558","6524","65 - 69","980","Female",2006
"5559","6531","65 - 69","1925","Female",2006
"5560","6532","65 - 69","1125","Female",2006
"5561","6533","65 - 69","755","Female",2006
"5562","7111","65 - 69","475","Female",2006
"5563","7121","65 - 69","540","Female",2006
"5564","7131","65 - 69","420","Female",2006
"5565","7141","65 - 69","610","Female",2006
"5566","7142","65 - 69","1350","Female",2006
"5567","7143","65 - 69","1945","Female",2006
"5568","7151","65 - 69","570","Female",2006
"5569","7152","65 - 69","495","Female",2006
"5570","8111","65 - 69","435","Female",2006
"5571","8121","65 - 69","445","Female",2006
"5572","8131","65 - 69","850","Female",2006
"5573","8141","65 - 69","795","Female",2006
"5574","8151","65 - 69","250","Female",2006
"5575","8152","65 - 69","55","Female",2006
"5576","9111","65 - 69","10","Female",2006
"5577","9121","65 - 69","140","Female",2006
"5578","9122","65 - 69","145","Female",2006
"5579","9123","65 - 69","660","Female",2006
"5580","9131","65 - 69","150","Female",2006
"5581","9141","65 - 69","545","Female",2006
"5582","9151","65 - 69","110","Female",2006
"5583","9161","65 - 69","85","Female",2006
"5584","9171","65 - 69","5","Female",2006
"5585","10011","65 - 69","20","Female",2006
"5586","10012","65 - 69","15","Female",2006
"5587","10013","65 - 69","40","Female",2006
"5588","10014","65 - 69","165","Female",2006
"5589","11111","65 - 69","355","Female",2006
"5590","11112","65 - 69","520","Female",2006
"5591","11121","65 - 69","345","Female",2006
"5592","11131","65 - 69","65","Female",2006
"5593","11132","65 - 69","405","Female",2006
"5594","11133","65 - 69","20","Female",2006
"5595","11141","65 - 69","510","Female",2006
"5596","11211","65 - 69","320","Female",2006
"5597","12111","65 - 69","585","Female",2006
"5598","12112","65 - 69","1135","Female",2006
"5599","12113","65 - 69","1190","Female",2006
"5600","12114","65 - 69","695","Female",2006
"5601","12115","65 - 69","470","Female",2006
"5602","12121","65 - 69","1300","Female",2006
"5603","12131","65 - 69","385","Female",2006
"5604","12132","65 - 69","950","Female",2006
"5605","12141","65 - 69","445","Female",2006
"5606","12151","65 - 69","650","Female",2006
"5607","12152","65 - 69","495","Female",2006
"5608","13111","65 - 69","2125","Female",2006
"5609","13112","65 - 69","1225","Female",2006
"5610","13113","65 - 69","2155","Female",2006
"5611","13114","65 - 69","2715","Female",2006
"5612","14111","65 - 69","1430","Female",2006
"5613","14112","65 - 69","845","Female",2006
"5614","14113","65 - 69","1515","Female",2006
"5615","14114","65 - 69","925","Female",2006
"5616","14121","65 - 69","1940","Female",2006
"5617","14122","65 - 69","2135","Female",2006
"5618","15111","65 - 69","945","Female",2006
"5619","15121","65 - 69","1150","Female",2006
"5620","15131","65 - 69","1145","Female",2006
"5621","15141","65 - 69","760","Female",2006
"5622","15151","65 - 69","1725","Female",2006
"5623","15161","65 - 69","2545","Female",2006
"5624","15171","65 - 69","2320","Female",2006
"5625","16111","65 - 69","3010","Female",2006
"5626","16112","65 - 69","1495","Female",2006
"5627","16121","65 - 69","1000","Female",2006
"5628","16122","65 - 69","2280","Female",2006
"5629","16211","65 - 69","1655","Female",2006
"5630","16212","65 - 69","1350","Female",2006
"5631","16213","65 - 69","1985","Female",2006
"5632","16221","65 - 69","2075","Female",2006
"5633","16222","65 - 69","1765","Female",2006
"5634","16223","65 - 69","350","Female",2006
"5635","16231","65 - 69","1320","Female",2006
"5636","16311","65 - 69","1915","Female",2006
"5637","16321","65 - 69","1430","Female",2006
"5638","16331","65 - 69","515","Female",2006
"5639","16341","65 - 69","1515","Female",2006
"5640","16342","65 - 69","1405","Female",2006
"5641","16343","65 - 69","480","Female",2006
"5642","17011","65 - 69","30","Female",2006
"5643","17012","65 - 69","30","Female",2006
"5644","18011","65 - 69","130","Female",2006
"5645","1111","70 - 74","480","Female",2006
"5646","1121","70 - 74","695","Female",2006
"5647","1131","70 - 74","480","Female",2006
"5648","1141","70 - 74","240","Female",2006
"5649","1151","70 - 74","1110","Female",2006
"5650","1161","70 - 74","370","Female",2006
"5651","1171","70 - 74","485","Female",2006
"5652","1181","70 - 74","380","Female",2006
"5653","2111","70 - 74","655","Female",2006
"5654","2121","70 - 74","540","Female",2006
"5655","2131","70 - 74","1095","Female",2006
"5656","2141","70 - 74","1460","Female",2006
"5657","2151","70 - 74","1670","Female",2006
"5658","2161","70 - 74","445","Female",2006
"5659","3111","70 - 74","1070","Female",2006
"5660","3121","70 - 74","710","Female",2006
"5661","3122","70 - 74","805","Female",2006
"5662","3123","70 - 74","2345","Female",2006
"5663","3124","70 - 74","1105","Female",2006
"5664","3125","70 - 74","585","Female",2006
"5665","3126","70 - 74","1590","Female",2006
"5666","3131","70 - 74","1040","Female",2006
"5667","3132","70 - 74","2025","Female",2006
"5668","3133","70 - 74","1550","Female",2006
"5669","3134","70 - 74","600","Female",2006
"5670","3141","70 - 74","340","Female",2006
"5671","3142","70 - 74","380","Female",2006
"5672","4111","70 - 74","330","Female",2006
"5673","4121","70 - 74","330","Female",2006
"5674","4122","70 - 74","260","Female",2006
"5675","4131","70 - 74","565","Female",2006
"5676","4141","70 - 74","1765","Female",2006
"5677","4151","70 - 74","2020","Female",2006
"5678","4152","70 - 74","1065","Female",2006
"5679","4161","70 - 74","510","Female",2006
"5680","4162","70 - 74","375","Female",2006
"5681","4171","70 - 74","1660","Female",2006
"5682","4181","70 - 74","1300","Female",2006
"5683","4182","70 - 74","565","Female",2006
"5684","5111","70 - 74","970","Female",2006
"5685","5121","70 - 74","1575","Female",2006
"5686","5131","70 - 74","985","Female",2006
"5687","5141","70 - 74","325","Female",2006
"5688","5151","70 - 74","2830","Female",2006
"5689","5161","70 - 74","515","Female",2006
"5690","5171","70 - 74","390","Female",2006
"5691","5181","70 - 74","390","Female",2006
"5692","5191","70 - 74","475","Female",2006
"5693","6111","70 - 74","1335","Female",2006
"5694","6112","70 - 74","1385","Female",2006
"5695","6113","70 - 74","790","Female",2006
"5696","6121","70 - 74","1225","Female",2006
"5697","6122","70 - 74","1885","Female",2006
"5698","6211","70 - 74","1265","Female",2006
"5699","6212","70 - 74","1235","Female",2006
"5700","6221","70 - 74","600","Female",2006
"5701","6222","70 - 74","890","Female",2006
"5702","6223","70 - 74","475","Female",2006
"5703","6224","70 - 74","995","Female",2006
"5704","6225","70 - 74","1175","Female",2006
"5705","6311","70 - 74","390","Female",2006
"5706","6312","70 - 74","735","Female",2006
"5707","6313","70 - 74","1380","Female",2006
"5708","6314","70 - 74","235","Female",2006
"5709","6321","70 - 74","455","Female",2006
"5710","6322","70 - 74","610","Female",2006
"5711","6323","70 - 74","475","Female",2006
"5712","6324","70 - 74","195","Female",2006
"5713","6411","70 - 74","1380","Female",2006
"5714","6412","70 - 74","1870","Female",2006
"5715","6421","70 - 74","1990","Female",2006
"5716","6422","70 - 74","2190","Female",2006
"5717","6431","70 - 74","1170","Female",2006
"5718","6432","70 - 74","810","Female",2006
"5719","6511","70 - 74","1160","Female",2006
