"","hr.age.pry.HR_code","hr.age.pry.Age","hr.age.pry.Count","hr.age.pry.Sex","hr.age.pry.Year"
"680","4832","20 - 24","45880","Male",2006
"681","4833","20 - 24","14475","Male",2006
"682","4834","20 - 24","43110","Male",2006
"683","4835","20 - 24","14785","Male",2006
"684","5911","20 - 24","1940","Male",2006
"685","5912","20 - 24","1795","Male",2006
"686","5913","20 - 24","8805","Male",2006
"687","5914","20 - 24","5990","Male",2006
"688","5921","20 - 24","8285","Male",2006
"689","5922","20 - 24","19290","Male",2006
"690","5923","20 - 24","20630","Male",2006
"691","5931","20 - 24","6660","Male",2006
"692","5932","20 - 24","22140","Male",2006
"693","5933","20 - 24","7655","Male",2006
"694","5941","20 - 24","11420","Male",2006
"695","5942","20 - 24","6565","Male",2006
"696","5943","20 - 24","2715","Male",2006
"697","5951","20 - 24","2020","Male",2006
"698","5952","20 - 24","4620","Male",2006
"699","5953","20 - 24","2670","Male",2006
"700","6001","20 - 24","960","Male",2006
"701","6101","20 - 24","1625","Male",2006
"702","6201","20 - 24","1245","Male",2006
"703","1011","25 - 29","8535","Male",2006
"704","1012","25 - 29","1875","Male",2006
"705","1013","25 - 29","1510","Male",2006
"706","1014","25 - 29","1055","Male",2006
"707","1100","25 - 29","3485","Male",2006
"708","1211","25 - 29","1140","Male",2006
"709","1212","25 - 29","1410","Male",2006
"710","1223","25 - 29","1815","Male",2006
"711","1234","25 - 29","1700","Male",2006
"712","1235","25 - 29","620","Male",2006
"713","1246","25 - 29","1140","Male",2006
"714","1247","25 - 29","930","Male",2006
"715","1258","25 - 29","2470","Male",2006
"716","1269","25 - 29","12715","Male",2006
"717","1301","25 - 29","5875","Male",2006
"718","1302","25 - 29","4405","Male",2006
"719","1303","25 - 29","5170","Male",2006
"720","1304","25 - 29","1345","Male",2006
"721","1305","25 - 29","525","Male",2006
"722","1306","25 - 29","1850","Male",2006
"723","1307","25 - 29","1180","Male",2006
"724","2401","25 - 29","5535","Male",2006
"725","2402","25 - 29","8245","Male",2006
"726","2403","25 - 29","23435","Male",2006
"727","2404","25 - 29","14505","Male",2006
"728","2405","25 - 29","9525","Male",2006
"729","2406","25 - 29","75050","Male",2006
"730","2407","25 - 29","10200","Male",2006
"731","2408","25 - 29","4005","Male",2006
"732","2409","25 - 29","2765","Male",2006
"733","2410","25 - 29","465","Male",2006
"734","2411","25 - 29","2060","Male",2006
"735","2412","25 - 29","12400","Male",2006
"736","2413","25 - 29","10520","Male",2006
"737","2414","25 - 29","11830","Male",2006
"738","2415","25 - 29","13800","Male",2006
"739","2416","25 - 29","39780","Male",2006
"740","2417","25 - 29","415","Male",2006
"741","2418","25 - 29","580","Male",2006
"742","3526","25 - 29","2505","Male",2006
"743","3527","25 - 29","3545","Male",2006
"744","3530","25 - 29","14975","Male",2006
"745","3531","25 - 29","2220","Male",2006
"746","3533","25 - 29","3485","Male",2006
"747","3534","25 - 29","2480","Male",2006
"748","3535","25 - 29","3360","Male",2006
"749","3536","25 - 29","11230","Male",2006
"750","3537","25 - 29","14800","Male",2006
"751","3538","25 - 29","3730","Male",2006
"752","3539","25 - 29","1420","Male",2006
"753","3540","25 - 29","2830","Male",2006
"754","3541","25 - 29","5475","Male",2006
"755","3542","25 - 29","3135","Male",2006
"756","3543","25 - 29","3265","Male",2006
"757","3544","25 - 29","13895","Male",2006
"758","3546","25 - 29","11075","Male",2006
"759","3547","25 - 29","2795","Male",2006
"760","3549","25 - 29","2130","Male",2006
"761","3551","25 - 29","25930","Male",2006
"762","3552","25 - 29","2755","Male",2006
"763","3553","25 - 29","36465","Male",2006
"764","3554","25 - 29","2105","Male",2006
"765","3555","25 - 29","3205","Male",2006
"766","3556","25 - 29","1995","Male",2006
"767","3557","25 - 29","2685","Male",2006
"768","3558","25 - 29","4190","Male",2006
"769","3560","25 - 29","11980","Male",2006
"770","3561","25 - 29","5155","Male",2006
"771","3562","25 - 29","4200","Male",2006
"772","3563","25 - 29","680","Male",2006
"773","3565","25 - 29","16405","Male",2006
"774","3566","25 - 29","7535","Male",2006
"775","3568","25 - 29","12020","Male",2006
"776","3570","25 - 29","24315","Male",2006
"777","3595","25 - 29","90355","Male",2006
"778","4601","25 - 29","21505","Male",2006
"779","4602","25 - 29","4140","Male",2006
"780","4603","25 - 29","2410","Male",2006
"781","4604","25 - 29","2225","Male",2006
"782","4605","25 - 29","4255","Male",2006
"783","4701","25 - 29","1480","Male",2006
"784","4702","25 - 29","1325","Male",2006
"785","4703","25 - 29","1055","Male",2006
"786","4704","25 - 29","7775","Male",2006
"787","4705","25 - 29","1120","Male",2006
"788","4706","25 - 29","9655","Male",2006
"789","4707","25 - 29","950","Male",2006
"790","4708","25 - 29","850","Male",2006
"791","4709","25 - 29","1850","Male",2006
"792","4710","25 - 29","2035","Male",2006
"793","4711","25 - 29","665","Male",2006
"794","4712","25 - 29","300","Male",2006
"795","4713","25 - 29","120","Male",2006
"796","4831","25 - 29","8580","Male",2006
"797","4832","25 - 29","46465","Male",2006
"798","4833","25 - 29","12835","Male",2006
"799","4834","25 - 29","39835","Male",2006
"800","4835","25 - 29","14000","Male",2006
"801","5911","25 - 29","1830","Male",2006
"802","5912","25 - 29","1655","Male",2006
"803","5913","25 - 29","7170","Male",2006
"804","5914","25 - 29","4660","Male",2006
"805","5921","25 - 29","7250","Male",2006
"806","5922","25 - 29","16890","Male",2006
"807","5923","25 - 29","17665","Male",2006
"808","5931","25 - 29","5185","Male",2006
"809","5932","25 - 29","26025","Male",2006
"810","5933","25 - 29","6015","Male",2006
"811","5941","25 - 29","10160","Male",2006
"812","5942","25 - 29","5050","Male",2006
"813","5943","25 - 29","2375","Male",2006
"814","5951","25 - 29","1650","Male",2006
"815","5952","25 - 29","3815","Male",2006
"816","5953","25 - 29","2335","Male",2006
"817","6001","25 - 29","835","Male",2006
"818","6101","25 - 29","1650","Male",2006
"819","6201","25 - 29","1185","Male",2006
"820","1011","30 - 34","8885","Male",2006
"821","1012","30 - 34","2465","Male",2006
"822","1013","30 - 34","1990","Male",2006
"823","1014","30 - 34","1225","Male",2006
"824","1100","30 - 34","3775","Male",2006
"825","1211","30 - 34","1460","Male",2006
"826","1212","30 - 34","1650","Male",2006
"827","1223","30 - 34","2055","Male",2006
"828","1234","30 - 34","2005","Male",2006
"829","1235","30 - 34","815","Male",2006
"830","1246","30 - 34","1245","Male",2006
"831","1247","30 - 34","1090","Male",2006
"832","1258","30 - 34","2720","Male",2006
"833","1269","30 - 34","12910","Male",2006
"834","1301","30 - 34","6245","Male",2006
"835","1302","30 - 34","4870","Male",2006
"836","1303","30 - 34","5300","Male",2006
"837","1304","30 - 34","1455","Male",2006
"838","1305","30 - 34","600","Male",2006
"839","1306","30 - 34","2140","Male",2006
"840","1307","30 - 34","1355","Male",2006
"841","2401","30 - 34","5020","Male",2006
"842","2402","30 - 34","7010","Male",2006
"843","2403","30 - 34","19870","Male",2006
"844","2404","30 - 34","12585","Male",2006
"845","2405","30 - 34","8195","Male",2006
"846","2406","30 - 34","68885","Male",2006
"847","2407","30 - 34","10820","Male",2006
"848","2408","30 - 34","4095","Male",2006
"849","2409","30 - 34","2925","Male",2006
"850","2410","30 - 34","450","Male",2006
"851","2411","30 - 34","2180","Male",2006
"852","2412","30 - 34","11580","Male",2006
"853","2413","30 - 34","10960","Male",2006
"854","2414","30 - 34","12290","Male",2006
"855","2415","30 - 34","14980","Male",2006
"856","2416","30 - 34","39710","Male",2006
"857","2417","30 - 34","395","Male",2006
"858","2418","30 - 34","570","Male",2006
"859","3526","30 - 34","2510","Male",2006
"860","3527","30 - 34","3705","Male",2006
"861","3530","30 - 34","16535","Male",2006
"862","3531","30 - 34","2645","Male",2006
"863","3533","30 - 34","3460","Male",2006
"864","3534","30 - 34","2575","Male",2006
"865","3535","30 - 34","3830","Male",2006
"866","3536","30 - 34","14285","Male",2006
"867","3537","30 - 34","14940","Male",2006
"868","3538","30 - 34","3775","Male",2006
"869","3539","30 - 34","1455","Male",2006
"870","3540","30 - 34","2795","Male",2006
"871","3541","30 - 34","5295","Male",2006
"872","3542","30 - 34","3135","Male",2006
"873","3543","30 - 34","3935","Male",2006
"874","3544","30 - 34","12990","Male",2006
"875","3546","30 - 34","11510","Male",2006
"876","3547","30 - 34","2980","Male",2006
"877","3549","30 - 34","2180","Male",2006
"878","3551","30 - 34","26755","Male",2006
"879","3552","30 - 34","3030","Male",2006
"880","3553","30 - 34","39185","Male",2006
"881","3554","30 - 34","2095","Male",2006
"882","3555","30 - 34","3150","Male",2006
"883","3556","30 - 34","2275","Male",2006
"884","3557","30 - 34","2660","Male",2006
"885","3558","30 - 34","5000","Male",2006
"886","3560","30 - 34","13770","Male",2006
"887","3561","30 - 34","5415","Male",2006
"888","3562","30 - 34","4340","Male",2006
"889","3563","30 - 34","790","Male",2006
"890","3565","30 - 34","16885","Male",2006
"891","3566","30 - 34","7930","Male",2006
"892","3568","30 - 34","13180","Male",2006
"893","3570","30 - 34","26900","Male",2006
"894","3595","30 - 34","94035","Male",2006
"895","4601","30 - 34","20850","Male",2006
"896","4602","30 - 34","4200","Male",2006
"897","4603","30 - 34","2940","Male",2006
"898","4604","30 - 34","2380","Male",2006
"899","4605","30 - 34","4515","Male",2006
"900","4701","30 - 34","1405","Male",2006
"901","4702","30 - 34","1310","Male",2006
"902","4703","30 - 34","975","Male",2006
"903","4704","30 - 34","6925","Male",2006
"904","4705","30 - 34","1255","Male",2006
"905","4706","30 - 34","8515","Male",2006
"906","4707","30 - 34","980","Male",2006
"907","4708","30 - 34","990","Male",2006
"908","4709","30 - 34","1850","Male",2006
"909","4710","30 - 34","1870","Male",2006
"910","4711","30 - 34","620","Male",2006
"911","4712","30 - 34","290","Male",2006
"912","4713","30 - 34","115","Male",2006
"913","4831","30 - 34","7995","Male",2006
"914","4832","30 - 34","47400","Male",2006
"915","4833","30 - 34","12710","Male",2006
"916","4834","30 - 34","36310","Male",2006
"917","4835","30 - 34","13910","Male",2006
"918","5911","30 - 34","1965","Male",2006
"919","5912","30 - 34","1835","Male",2006
"920","5913","30 - 34","7290","Male",2006
"921","5914","30 - 34","4955","Male",2006
"922","5921","30 - 34","7460","Male",2006
"923","5922","30 - 34","17210","Male",2006
"924","5923","30 - 34","18310","Male",2006
"925","5931","30 - 34","4670","Male",2006
"926","5932","30 - 34","25605","Male",2006
"927","5933","30 - 34","6770","Male",2006
"928","5941","30 - 34","9525","Male",2006
"929","5942","30 - 34","5470","Male",2006
"930","5943","30 - 34","2665","Male",2006
"931","5951","30 - 34","2110","Male",2006
"932","5952","30 - 34","4185","Male",2006
"933","5953","30 - 34","2200","Male",2006
"934","6001","30 - 34","895","Male",2006
"935","6101","30 - 34","1540","Male",2006
"936","6201","30 - 34","1090","Male",2006
"937","1011","35 - 39","10025","Male",2006
"938","1012","35 - 39","3290","Male",2006
"939","1013","35 - 39","2435","Male",2006
"940","1014","35 - 39","1525","Male",2006
"941","1100","35 - 39","4200","Male",2006
"942","1211","35 - 39","1800","Male",2006
"943","1212","35 - 39","1985","Male",2006
"944","1223","35 - 39","2530","Male",2006
"945","1234","35 - 39","2405","Male",2006
"946","1235","35 - 39","960","Male",2006
"947","1246","35 - 39","1350","Male",2006
"948","1247","35 - 39","1240","Male",2006
"949","1258","35 - 39","3325","Male",2006
"950","1269","35 - 39","13745","Male",2006
"951","1301","35 - 39","6465","Male",2006
"952","1302","35 - 39","5340","Male",2006
"953","1303","35 - 39","5650","Male",2006
"954","1304","35 - 39","1570","Male",2006
"955","1305","35 - 39","825","Male",2006
"956","1306","35 - 39","2610","Male",2006
"957","1307","35 - 39","1585","Male",2006
"958","2401","35 - 39","5370","Male",2006
"959","2402","35 - 39","7245","Male",2006
"960","2403","35 - 39","20165","Male",2006
"961","2404","35 - 39","13720","Male",2006
"962","2405","35 - 39","8975","Male",2006
"963","2406","35 - 39","69805","Male",2006
"964","2407","35 - 39","11750","Male",2006
"965","2408","35 - 39","4400","Male",2006
"966","2409","35 - 39","3225","Male",2006
"967","2410","35 - 39","525","Male",2006
"968","2411","35 - 39","2535","Male",2006
"969","2412","35 - 39","12275","Male",2006
"970","2413","35 - 39","13000","Male",2006
"971","2414","35 - 39","13950","Male",2006
"972","2415","35 - 39","17305","Male",2006
"973","2416","35 - 39","44885","Male",2006
"974","2417","35 - 39","370","Male",2006
"975","2418","35 - 39","525","Male",2006
"976","3526","35 - 39","3095","Male",2006
"977","3527","35 - 39","4030","Male",2006
"978","3530","35 - 39","19705","Male",2006
"979","3531","35 - 39","2850","Male",2006
"980","3533","35 - 39","3970","Male",2006
"981","3534","35 - 39","3150","Male",2006
"982","3535","35 - 39","4565","Male",2006
"983","3536","35 - 39","16905","Male",2006
"984","3537","35 - 39","17020","Male",2006
"985","3538","35 - 39","4500","Male",2006
"986","3539","35 - 39","1640","Male",2006
"987","3540","35 - 39","3290","Male",2006
"988","3541","35 - 39","5930","Male",2006
"989","3542","35 - 39","3535","Male",2006
"990","3543","35 - 39","5000","Male",2006
"991","3544","35 - 39","14075","Male",2006
"992","3546","35 - 39","13315","Male",2006
"993","3547","35 - 39","3445","Male",2006
"994","3549","35 - 39","2405","Male",2006
"995","3551","35 - 39","29140","Male",2006
"996","3552","35 - 39","3310","Male",2006
"997","3553","35 - 39","45730","Male",2006
"998","3554","35 - 39","2250","Male",2006
"999","3555","35 - 39","3520","Male",2006
"1000","3556","35 - 39","2620","Male",2006
"1001","3557","35 - 39","3180","Male",2006
"1002","3558","35 - 39","5975","Male",2006
"1003","3560","35 - 39","16285","Male",2006
"1004","3561","35 - 39","5965","Male",2006
"1005","3562","35 - 39","5140","Male",2006
"1006","3563","35 - 39","900","Male",2006
"1007","3565","35 - 39","17850","Male",2006
"1008","3566","35 - 39","9075","Male",2006
"1009","3568","35 - 39","14435","Male",2006
"1010","3570","35 - 39","32970","Male",2006
"1011","3595","35 - 39","99440","Male",2006
"1012","4601","35 - 39","21145","Male",2006
"1013","4602","35 - 39","4410","Male",2006
"1014","4603","35 - 39","3550","Male",2006
"1015","4604","35 - 39","2390","Male",2006
"1016","4605","35 - 39","4935","Male",2006
"1017","4701","35 - 39","1430","Male",2006
"1018","4702","35 - 39","1405","Male",2006
"1019","4703","35 - 39","1045","Male",2006
"1020","4704","35 - 39","7205","Male",2006
"1021","4705","35 - 39","1385","Male",2006
"1022","4706","35 - 39","8475","Male",2006
"1023","4707","35 - 39","1115","Male",2006
"1024","4708","35 - 39","1080","Male",2006
"1025","4709","35 - 39","2180","Male",2006
"1026","4710","35 - 39","1770","Male",2006
"1027","4711","35 - 39","650","Male",2006
"1028","4712","35 - 39","335","Male",2006
"1029","4713","35 - 39","115","Male",2006
"1030","4831","35 - 39","7815","Male",2006
"1031","4832","35 - 39","48115","Male",2006
"1032","4833","35 - 39","13185","Male",2006
"1033","4834","35 - 39","36685","Male",2006
"1034","4835","35 - 39","13860","Male",2006
"1035","5911","35 - 39","2160","Male",2006
"1036","5912","35 - 39","2200","Male",2006
"1037","5913","35 - 39","8580","Male",2006
"1038","5914","35 - 39","5855","Male",2006
"1039","5921","35 - 39","8400","Male",2006
"1040","5922","35 - 39","20865","Male",2006
"1041","5923","35 - 39","21500","Male",2006
"1042","5931","35 - 39","5725","Male",2006
"1043","5932","35 - 39","26075","Male",2006
"1044","5933","35 - 39","8240","Male",2006
"1045","5941","35 - 39","10845","Male",2006
"1046","5942","35 - 39","6530","Male",2006
"1047","5943","35 - 39","3205","Male",2006
"1048","5951","35 - 39","2525","Male",2006
"1049","5952","35 - 39","4875","Male",2006
"1050","5953","35 - 39","2310","Male",2006
"1051","6001","35 - 39","1070","Male",2006
"1052","6101","35 - 39","1600","Male",2006
"1053","6201","35 - 39","1130","Male",2006
"1054","1011","40 - 44","11630","Male",2006
"1055","1012","40 - 44","3735","Male",2006
"1056","1013","40 - 44","3105","Male",2006
"1057","1014","40 - 44","1575","Male",2006
"1058","1100","40 - 44","5155","Male",2006
"1059","1211","40 - 44","2260","Male",2006
"1060","1212","40 - 44","2455","Male",2006
"1061","1223","40 - 44","3415","Male",2006
"1062","1234","40 - 44","3040","Male",2006
"1063","1235","40 - 44","1205","Male",2006
"1064","1246","40 - 44","1690","Male",2006
"1065","1247","40 - 44","1565","Male",2006
"1066","1258","40 - 44","4235","Male",2006
"1067","1269","40 - 44","16830","Male",2006
"1068","1301","40 - 44","7695","Male",2006
"1069","1302","40 - 44","6745","Male",2006
"1070","1303","40 - 44","6520","Male",2006
"1071","1304","40 - 44","2035","Male",2006
"1072","1305","40 - 44","1210","Male",2006
"1073","1306","40 - 44","3395","Male",2006
"1074","1307","40 - 44","1735","Male",2006
"1075","2401","40 - 44","7435","Male",2006
"1076","2402","40 - 44","10830","Male",2006
"1077","2403","40 - 44","25580","Male",2006
"1078","2404","40 - 44","18515","Male",2006
"1079","2405","40 - 44","11115","Male",2006
